forest_cover_id,au_id,assignment_weight_basis,fragment_record_count,candidate_au_count,dominant_weight,total_weight,weight_share,tie_break_used,bec_zone,bec_subzone,bec_variant,leading_species_1,leading_species_2,age_2020,site_index,origin_class,fire_origin_min_age,is_fire_origin,is_logging_origin
413,cwh_vm_1_hw_cw,shape_area_ha,2,1,14.503577120034358,14.503577120034358,1.0,False,cwh,vm,1,hw,cw,74.0,24.0,logging_origin,80.0,False,True
416,cwh_vm_1_hw_cw,shape_area_ha,1,1,2.1390402849464087,2.1390402849464087,1.0,False,cwh,vm,1,hw,cw,74.0,18.0,logging_origin,80.0,False,True
431,cwh_vm_1_hw_cw,shape_area_ha,1,1,6.999776736704121,6.999776736704121,1.0,False,cwh,vm,1,hw,cw,79.0,22.0,logging_origin,80.0,False,True
436,cwh_vm_1_hw_cw,shape_area_ha,2,1,3.732082907897309,3.732082907897309,1.0,False,cwh,vm,1,hw,cw,79.0,26.0,logging_origin,80.0,False,True
493,cwh_vm_1_hw_cw,shape_area_ha,1,1,5.725411357654396,5.725411357654396,1.0,False,cwh,vm,1,hw,cw,79.0,22.0,logging_origin,80.0,False,True
494,cwh_vm_1_hw_cw,shape_area_ha,1,1,5.272153661552071,5.272153661552071,1.0,False,cwh,vm,1,hw,cw,69.0,26.0,logging_origin,80.0,False,True
495,cwh_vm_1_hw_cw,shape_area_ha,1,1,1.6459285064281164,1.6459285064281164,1.0,False,cwh,vm,1,hw,cw,69.0,19.0,logging_origin,80.0,False,True
496,cwh_vm_1_hw_cw,shape_area_ha,1,1,6.49948719972548,6.49948719972548,1.0,False,cwh,vm,1,hw,cw,69.0,23.0,logging_origin,80.0,False,True
500,cwh_vm_1_hw_cw,shape_area_ha,1,1,4.098730059976255,4.098730059976255,1.0,False,cwh,vm,1,hw,cw,254.0,16.0,fire_origin,80.0,True,False
502,cwh_vm_1_hw_cw,shape_area_ha,1,1,3.515216367828659,3.515216367828659,1.0,False,cwh,vm,1,hw,cw,79.0,27.0,logging_origin,80.0,False,True
528,cwh_vm_1_hw_cw,shape_area_ha,1,1,3.833937081785336,3.833937081785336,1.0,False,cwh,vm,1,hw,cw,79.0,26.0,logging_origin,80.0,False,True
529,cwh_vm_1_hw_cw,shape_area_ha,2,1,1.3521538888074331,1.3521538888074331,1.0,False,cwh,vm,1,hw,cw,38.0,22.0,logging_origin,80.0,False,True
546,cwh_vm_1_hw_cw,shape_area_ha,4,1,11.869354716542878,11.869354716542878,1.0,False,cwh,vm,1,hw,cw,79.0,26.0,logging_origin,80.0,False,True
547,cwh_vm_1_hw_cw,shape_area_ha,2,1,4.72086612144258,4.72086612144258,1.0,False,cwh,vm,1,hw,cw,84.0,24.0,fire_origin,80.0,True,False
549,cwh_vm_1_hw_cw,shape_area_ha,1,1,6.12606566849518,6.12606566849518,1.0,False,cwh,vm,1,hw,cw,64.0,21.0,logging_origin,80.0,False,True
550,cwh_vm_1_hw_cw,shape_area_ha,4,1,2.21327934308753,2.21327934308753,1.0,False,cwh,vm,1,hw,cw,2.0,27.0,logging_origin,80.0,False,True
552,cwh_vm_1_hw_cw,shape_area_ha,1,1,7.127164455255609,7.127164455255609,1.0,False,cwh,vm,1,hw,cw,74.0,22.0,logging_origin,80.0,False,True
553,cwh_vm_1_hw_cw,shape_area_ha,2,1,2.788114340719752,2.788114340719752,1.0,False,cwh,vm,1,hw,cw,79.0,23.0,logging_origin,80.0,False,True
555,cwh_vm_1_hw_cw,shape_area_ha,1,1,9.942064813055747,9.942064813055747,1.0,False,cwh,vm,1,hw,cw,74.0,23.0,logging_origin,80.0,False,True
556,cwh_vm_1_hw_cw,shape_area_ha,1,1,1.5118597875146254,1.5118597875146254,1.0,False,cwh,vm,1,hw,cw,79.0,18.0,logging_origin,80.0,False,True
557,cwh_vm_1_hw_cw,shape_area_ha,1,1,0.9160696564728,0.9160696564728,1.0,False,cwh,vm,1,hw,cw,84.0,19.0,fire_origin,80.0,True,False
558,cwh_vm_1_hw_cw,shape_area_ha,1,1,2.822495646904252,2.822495646904252,1.0,False,cwh,vm,1,hw,cw,74.0,20.0,logging_origin,80.0,False,True
559,cwh_vm_1_hw_cw,shape_area_ha,1,1,5.022657395989497,5.022657395989497,1.0,False,cwh,vm,1,hw,cw,79.0,20.0,logging_origin,80.0,False,True
560,cwh_vm_1_hw_cw,shape_area_ha,1,1,7.0224255768130055,7.0224255768130055,1.0,False,cwh,vm,1,hw,cw,74.0,22.0,logging_origin,80.0,False,True
562,cwh_vm_1_hw_cw,shape_area_ha,1,1,7.368186679393202,7.368186679393202,1.0,False,cwh,vm,1,hw,cw,69.0,27.0,logging_origin,80.0,False,True
564,cwh_vm_1_hw_cw,shape_area_ha,3,1,7.813065718659044,7.813065718659044,1.0,False,cwh,vm,1,hw,cw,69.0,24.0,logging_origin,80.0,False,True
565,cwh_vm_1_hw_cw,shape_area_ha,1,1,2.148193427729112,2.148193427729112,1.0,False,cwh,vm,1,hw,cw,74.0,21.0,logging_origin,80.0,False,True
595,cwh_vm_1_hw_cw,shape_area_ha,1,1,2.319201591783574,2.319201591783574,1.0,False,cwh,vm,1,hw,cw,149.0,15.0,fire_origin,80.0,True,False
602,cwh_vm_1_hw_cw,shape_area_ha,2,1,6.729727307580884,6.729727307580884,1.0,False,cwh,vm,1,hw,cw,79.0,18.0,logging_origin,80.0,False,True
603,cwh_vm_1_hw_cw,shape_area_ha,1,1,9.490095700508435,9.490095700508435,1.0,False,cwh,vm,1,hw,cw,79.0,22.0,logging_origin,80.0,False,True
604,cwh_vm_1_hw_cw,shape_area_ha,1,1,1.7532582265871068,1.7532582265871068,1.0,False,cwh,vm,1,hw,cw,79.0,19.0,logging_origin,80.0,False,True
605,cwh_vm_1_hw_cw,shape_area_ha,1,1,1.536694348563,1.536694348563,1.0,False,cwh,vm,1,hw,cw,79.0,24.0,logging_origin,80.0,False,True
608,cwh_vm_1_hw_cw,shape_area_ha,6,1,12.960350265826598,12.960350265826598,1.0,False,cwh,vm,1,hw,cw,41.0,25.0,logging_origin,80.0,False,True
609,cwh_vm_1_hw_cw,shape_area_ha,3,1,8.171883471501165,8.171883471501165,1.0,False,cwh,vm,1,hw,cw,74.0,23.0,logging_origin,80.0,False,True
614,cwh_vm_1_hw_cw,shape_area_ha,4,1,6.2055243326316845,6.2055243326316845,1.0,False,cwh,vm,1,hw,cw,50.5,23.0,logging_origin,80.0,False,True
615,cwh_vm_1_hw_cw,shape_area_ha,2,1,7.2623761864352545,7.2623761864352545,1.0,False,cwh,vm,1,hw,cw,40.5,22.0,logging_origin,80.0,False,True
616,cwh_vm_1_hw_cw,shape_area_ha,2,1,3.3911631761170766,3.3911631761170766,1.0,False,cwh,vm,1,hw,cw,50.5,20.0,logging_origin,80.0,False,True
633,cwh_vm_1_hw_cw,shape_area_ha,1,1,4.8002527130499,4.8002527130499,1.0,False,cwh,vm,1,hw,cw,71.0,26.0,logging_origin,80.0,False,True
635,cwh_vm_1_hw_cw,shape_area_ha,4,1,9.107994383856195,9.107994383856195,1.0,False,cwh,vm,1,hw,cw,38.0,21.0,logging_origin,80.0,False,True
637,cwh_vm_1_hw_cw,shape_area_ha,1,1,5.55396937732637,5.55396937732637,1.0,False,cwh,vm,1,hw,cw,79.0,22.0,logging_origin,80.0,False,True
649,cwh_vm_1_hw_cw,shape_area_ha,1,1,7.1531506986614914,7.1531506986614914,1.0,False,cwh,vm,1,hw,cw,114.0,21.0,fire_origin,80.0,True,False
653,cwh_vm_1_hw_cw,shape_area_ha,1,1,2.592095463205179,2.592095463205179,1.0,False,cwh,vm,1,hw,cw,79.0,31.0,logging_origin,80.0,False,True
663,cwh_vm_1_hw_cw,shape_area_ha,1,1,6.407236217432514,6.407236217432514,1.0,False,cwh,vm,1,hw,cw,74.0,24.0,logging_origin,80.0,False,True
665,cwh_vm_1_hw_cw,shape_area_ha,1,1,5.494551778258936,5.494551778258936,1.0,False,cwh,vm,1,hw,cw,49.0,24.0,logging_origin,80.0,False,True
670,cwh_vm_1_hw_cw,shape_area_ha,3,1,5.27650981175989,5.27650981175989,1.0,False,cwh,vm,1,hw,cw,79.0,25.0,logging_origin,80.0,False,True
677,cwh_vm_1_hw_cw,shape_area_ha,2,1,1.9769665086381936,1.9769665086381936,1.0,False,cwh,vm,1,hw,cw,54.0,25.0,logging_origin,80.0,False,True
679,cwh_vm_1_hw_cw,shape_area_ha,1,2,2.94844356114867,3.608500295592984,0.8170828099278714,False,cwh,vm,1,hw,cw,264.0,15.0,fire_origin,80.0,True,False
684,cwh_vm_1_hw_cw,shape_area_ha,1,1,2.680064963146352,2.680064963146352,1.0,False,cwh,vm,1,hw,cw,79.0,19.0,logging_origin,80.0,False,True
699,cwh_vm_1_hw_cw,shape_area_ha,3,1,5.742263066104407,5.742263066104407,1.0,False,cwh,vm,1,hw,cw,84.0,24.0,fire_origin,80.0,True,False
702,cwh_vm_1_hw_cw,shape_area_ha,4,1,9.854494736825556,9.854494736825556,1.0,False,cwh,vm,1,hw,cw,64.0,24.0,logging_origin,80.0,False,True
704,cwh_vm_1_hw_cw,shape_area_ha,2,1,6.545880873273747,6.545880873273747,1.0,False,cwh,vm,1,hw,cw,79.0,26.0,logging_origin,80.0,False,True
705,cwh_vm_1_hw_cw,shape_area_ha,1,1,9.451675516628024,9.451675516628024,1.0,False,cwh,vm,1,hw,cw,79.0,25.0,logging_origin,80.0,False,True
710,cwh_vm_1_hw_cw,shape_area_ha,2,1,27.44199684413124,27.44199684413124,1.0,False,cwh,vm,1,hw,cw,43.0,23.0,logging_origin,80.0,False,True
713,cwh_vm_1_hw_cw,shape_area_ha,2,1,7.4467442959472585,7.4467442959472585,1.0,False,cwh,vm,1,hw,cw,74.0,25.0,logging_origin,80.0,False,True
715,cwh_vm_1_hw_cw,shape_area_ha,3,1,17.074942575257815,17.074942575257815,1.0,False,cwh,vm,1,hw,cw,74.0,27.0,logging_origin,80.0,False,True
716,cwh_vm_1_hw_cw,shape_area_ha,3,1,2.9339742179355492,2.9339742179355492,1.0,False,cwh,vm,1,hw,cw,74.0,24.0,logging_origin,80.0,False,True
720,cwh_vm_1_hw_cw,shape_area_ha,4,1,32.27800184406182,32.27800184406182,1.0,False,cwh,vm,1,hw,cw,74.0,28.0,logging_origin,80.0,False,True
723,cwh_vm_1_hw_cw,shape_area_ha,3,1,5.332678827962189,5.332678827962189,1.0,False,cwh,vm,1,hw,cw,69.0,22.0,logging_origin,80.0,False,True
739,cwh_vm_1_hw_cw,shape_area_ha,4,1,7.096078386895352,7.096078386895352,1.0,False,cwh,vm,1,hw,cw,149.0,19.0,fire_origin,80.0,True,False
748,cwh_vm_1_hw_cw,shape_area_ha,1,1,6.10427710119574,6.10427710119574,1.0,False,cwh,vm,1,hw,cw,89.0,28.0,fire_origin,80.0,True,False
761,cwh_vm_1_hw_cw,shape_area_ha,1,1,1.722581003540912,1.722581003540912,1.0,False,cwh,vm,1,hw,cw,154.0,11.0,fire_origin,80.0,True,False
763,cwh_vm_1_hw_cw,shape_area_ha,1,1,6.201116428722927,6.201116428722927,1.0,False,cwh,vm,1,hw,cw,69.0,22.0,logging_origin,80.0,False,True
764,cwh_vm_1_hw_cw,shape_area_ha,2,1,5.983920182396198,5.983920182396198,1.0,False,cwh,vm,1,hw,cw,79.0,22.0,logging_origin,80.0,False,True
766,cwh_vm_1_hw_cw,shape_area_ha,2,1,4.126214979190739,4.126214979190739,1.0,False,cwh,vm,1,hw,cw,54.0,27.0,logging_origin,80.0,False,True
767,cwh_vm_1_hw_cw,shape_area_ha,3,1,15.332211730990906,15.332211730990906,1.0,False,cwh,vm,1,hw,cw,89.0,24.0,fire_origin,80.0,True,False
771,cwh_vm_1_hw_cw,shape_area_ha,3,1,3.803413228403345,3.803413228403345,1.0,False,cwh,vm,1,hw,cw,149.0,22.0,fire_origin,80.0,True,False
772,cwh_vm_1_hw_cw,shape_area_ha,3,1,3.1807869954485133,3.1807869954485133,1.0,False,cwh,vm,1,hw,cw,79.0,27.0,logging_origin,80.0,False,True
773,cwh_vm_1_hw_cw,shape_area_ha,2,1,1.9240639030914397,1.9240639030914397,1.0,False,cwh,vm,1,hw,cw,84.0,28.0,fire_origin,80.0,True,False
776,cwh_vm_1_hw_cw,shape_area_ha,1,1,6.997130586612996,6.997130586612996,1.0,False,cwh,vm,1,hw,cw,74.0,26.0,logging_origin,80.0,False,True
778,cwh_vm_1_hw_cw,shape_area_ha,2,1,25.023963974357173,25.023963974357173,1.0,False,cwh,vm,1,hw,cw,38.0,27.0,logging_origin,80.0,False,True
781,cwh_vm_1_hw_cw,shape_area_ha,2,1,3.0993593026283732,3.0993593026283732,1.0,False,cwh,vm,1,hw,cw,69.0,20.0,logging_origin,80.0,False,True
861,cwh_vm_1_hw_cw,shape_area_ha,2,1,0.6432175354120815,0.6432175354120815,1.0,False,cwh,vm,1,hw,cw,84.0,27.0,fire_origin,80.0,True,False
862,cwh_vm_1_hw_cw,shape_area_ha,1,1,1.7337974271588783,1.7337974271588783,1.0,False,cwh,vm,1,hw,cw,69.0,27.0,logging_origin,80.0,False,True
864,cwh_vm_1_hw_cw,shape_area_ha,3,1,2.88794452080464,2.88794452080464,1.0,False,cwh,vm,1,hw,cw,69.0,24.0,logging_origin,80.0,False,True
865,cwh_vm_1_hw_cw,shape_area_ha,3,1,1.61129714231872,1.61129714231872,1.0,False,cwh,vm,1,hw,cw,69.0,27.0,logging_origin,80.0,False,True
873,cwh_vm_1_hw_cw,shape_area_ha,1,1,4.9435725443538345,4.9435725443538345,1.0,False,cwh,vm,1,hw,cw,69.0,28.0,logging_origin,80.0,False,True
880,cwh_vm_1_hw_cw,shape_area_ha,2,1,6.12403655941907,6.12403655941907,1.0,False,cwh,vm,1,hw,cw,74.0,29.0,logging_origin,80.0,False,True
882,cwh_vm_1_hw_cw,shape_area_ha,1,1,5.884780410684946,5.884780410684946,1.0,False,cwh,vm,1,hw,cw,74.0,29.0,logging_origin,80.0,False,True
887,cwh_vm_1_hw_cw,shape_area_ha,4,1,9.919241201039593,9.919241201039593,1.0,False,cwh,vm,1,hw,cw,74.0,28.0,logging_origin,80.0,False,True
888,cwh_vm_1_hw_cw,shape_area_ha,1,1,1.794542006569219,1.794542006569219,1.0,False,cwh,vm,1,hw,cw,74.0,26.0,logging_origin,80.0,False,True
892,cwh_vm_1_hw_cw,shape_area_ha,1,1,6.046208189151898,6.046208189151898,1.0,False,cwh,vm,1,hw,cw,84.0,30.0,fire_origin,80.0,True,False
1018,cwh_vm_1_hw_cw,shape_area_ha,1,1,2.5054166318400366,2.5054166318400366,1.0,False,cwh,vm,1,hw,cw,74.0,28.0,logging_origin,80.0,False,True
1019,cwh_vm_1_hw_cw,shape_area_ha,1,1,1.2902426838600194,1.2902426838600194,1.0,False,cwh,vm,1,hw,cw,74.0,16.0,logging_origin,80.0,False,True
1024,cwh_vm_1_hw_cw,shape_area_ha,1,1,4.02482497655273,4.02482497655273,1.0,False,cwh,vm,1,hw,cw,74.0,29.0,logging_origin,80.0,False,True
1045,cwh_vm_1_hw_cw,shape_area_ha,1,1,5.315009119953154,5.315009119953154,1.0,False,cwh,vm,1,hw,cw,79.0,23.0,logging_origin,80.0,False,True
1051,cwh_vm_1_hw_cw,shape_area_ha,1,1,1.2814995758378638,1.2814995758378638,1.0,False,cwh,vm,1,hw,cw,69.0,20.0,logging_origin,80.0,False,True
219,cwh_vm_1_hw_fdc,shape_area_ha,3,1,22.23482212790895,22.23482212790895,1.0,False,cwh,vm,1,hw,fdc,79.0,29.0,logging_origin,80.0,False,True
414,cwh_vm_1_hw_fdc,shape_area_ha,1,1,2.0853444009058566,2.0853444009058566,1.0,False,cwh,vm,1,hw,fdc,74.0,14.0,logging_origin,80.0,False,True
415,cwh_vm_1_hw_fdc,shape_area_ha,1,1,4.3767521822917885,4.3767521822917885,1.0,False,cwh,vm,1,hw,fdc,79.0,20.0,logging_origin,80.0,False,True
505,cwh_vm_1_hw_fdc,shape_area_ha,1,1,4.164284200078591,4.164284200078591,1.0,False,cwh,vm,1,hw,fdc,114.0,22.0,fire_origin,80.0,True,False
507,cwh_vm_1_hw_fdc,shape_area_ha,1,1,4.870109049495338,4.870109049495338,1.0,False,cwh,vm,1,hw,fdc,79.0,23.0,logging_origin,80.0,False,True
508,cwh_vm_1_hw_fdc,shape_area_ha,1,1,0.7908877187103932,0.7908877187103932,1.0,False,cwh,vm,1,hw,fdc,154.0,19.0,fire_origin,80.0,True,False
527,cwh_vm_1_hw_fdc,shape_area_ha,1,1,2.419062883883229,2.419062883883229,1.0,False,cwh,vm,1,hw,fdc,79.0,18.0,logging_origin,80.0,False,True
551,cwh_vm_1_hw_fdc,shape_area_ha,1,1,2.5379762346947574,2.5379762346947574,1.0,False,cwh,vm,1,hw,fdc,69.0,15.0,logging_origin,80.0,False,True
561,cwh_vm_1_hw_fdc,shape_area_ha,1,1,5.21399859866644,5.21399859866644,1.0,False,cwh,vm,1,hw,fdc,79.0,26.0,logging_origin,80.0,False,True
654,cwh_vm_1_hw_fdc,shape_area_ha,3,1,7.6703879672046895,7.6703879672046895,1.0,False,cwh,vm,1,hw,fdc,84.0,21.0,fire_origin,80.0,True,False
666,cwh_vm_1_hw_fdc,shape_area_ha,1,1,7.793097648371659,7.793097648371659,1.0,False,cwh,vm,1,hw,fdc,74.0,19.0,logging_origin,80.0,False,True
669,cwh_vm_1_hw_fdc,shape_area_ha,1,1,6.257847968456919,6.257847968456919,1.0,False,cwh,vm,1,hw,fdc,79.0,25.0,logging_origin,80.0,False,True
671,cwh_vm_1_hw_fdc,shape_area_ha,5,1,5.717837472032801,5.717837472032801,1.0,False,cwh,vm,1,hw,fdc,54.0,24.0,logging_origin,80.0,False,True
672,cwh_vm_1_hw_fdc,shape_area_ha,3,1,2.5391104172622097,2.5391104172622097,1.0,False,cwh,vm,1,hw,fdc,69.0,21.0,logging_origin,80.0,False,True
759,cwh_vm_1_hw_fdc,shape_area_ha,1,1,4.382694320354429,4.382694320354429,1.0,False,cwh,vm,1,hw,fdc,154.0,19.0,fire_origin,80.0,True,False
762,cwh_vm_1_hw_fdc,shape_area_ha,3,1,12.988494874676984,12.988494874676984,1.0,False,cwh,vm,1,hw,fdc,154.0,19.0,fire_origin,80.0,True,False
775,cwh_vm_1_hw_fdc,shape_area_ha,3,1,2.8997848993716917,2.8997848993716917,1.0,False,cwh,vm,1,hw,fdc,79.0,27.0,logging_origin,80.0,False,True
783,cwh_vm_1_hw_fdc,shape_area_ha,1,1,1.9558158430027652,1.9558158430027652,1.0,False,cwh,vm,1,hw,fdc,79.0,32.0,logging_origin,80.0,False,True
874,cwh_vm_1_hw_fdc,shape_area_ha,1,1,7.740151221652547,7.740151221652547,1.0,False,cwh,vm,1,hw,fdc,74.0,26.0,logging_origin,80.0,False,True
954,cwh_vm_1_hw_fdc,shape_area_ha,1,1,1.9916315720676256,1.9916315720676256,1.0,False,cwh,vm,1,hw,fdc,74.0,32.0,logging_origin,80.0,False,True
1044,cwh_vm_1_hw_fdc,shape_area_ha,1,1,1.4528700435723714,1.4528700435723714,1.0,False,cwh,vm,1,hw,fdc,74.0,12.0,logging_origin,80.0,False,True
302,cwh_vm_1_x_x,shape_area_ha,1,1,3.629491694016489,3.629491694016489,1.0,False,cwh,vm,1,x,x,4.0,22.0,logging_origin,80.0,False,True
304,cwh_vm_1_x_x,shape_area_ha,1,1,12.150858376602049,12.150858376602049,1.0,False,cwh,vm,1,x,x,4.0,26.0,logging_origin,80.0,False,True
639,cwh_vm_2_ba_cw,shape_area_ha,1,1,2.340456734855592,2.340456734855592,1.0,False,cwh,vm,2,ba,cw,304.0,17.0,fire_origin,80.0,True,False
644,cwh_vm_2_ba_cw,shape_area_ha,1,1,17.22422180327473,17.22422180327473,1.0,False,cwh,vm,2,ba,cw,304.0,16.0,fire_origin,80.0,True,False
404,cwh_vm_2_ba_hw,shape_area_ha,1,1,40.908489766745774,40.908489766745774,1.0,False,cwh,vm,2,ba,hw,304.0,17.0,fire_origin,80.0,True,False
424,cwh_vm_2_ba_hw,shape_area_ha,1,1,0.8626272125824431,0.8626272125824431,1.0,False,cwh,vm,2,ba,hw,19.0,15.0,logging_origin,80.0,False,True
425,cwh_vm_2_ba_hw,shape_area_ha,4,1,18.345319261422368,18.345319261422368,1.0,False,cwh,vm,2,ba,hw,304.0,15.0,fire_origin,80.0,True,False
92,cwh_vm_2_cw_act,shape_area_ha,2,1,9.552194562885827,9.552194562885827,1.0,False,cwh,vm,2,cw,act,18.0,21.0,logging_origin,80.0,False,True
481,cwh_vm_2_cw_ba,shape_area_ha,3,1,6.441219615402695,6.441219615402695,1.0,False,cwh,vm,2,cw,ba,15.0,29.0,logging_origin,80.0,False,True
33,cwh_vm_2_cw_fdc,shape_area_ha,3,1,0.7990656748705791,0.7990656748705791,1.0,False,cwh,vm,2,cw,fdc,14.0,21.0,logging_origin,80.0,False,True
90,cwh_vm_2_cw_fdc,shape_area_ha,1,1,0.3222506617288986,0.3222506617288986,1.0,False,cwh,vm,2,cw,fdc,29.0,23.0,logging_origin,80.0,False,True
171,cwh_vm_2_cw_fdc,shape_area_ha,2,1,2.209790444557687,2.209790444557687,1.0,False,cwh,vm,2,cw,fdc,10.0,23.0,logging_origin,80.0,False,True
181,cwh_vm_2_cw_fdc,shape_area_ha,2,1,0.7529634778196996,0.7529634778196996,1.0,False,cwh,vm,2,cw,fdc,79.0,30.0,logging_origin,80.0,False,True
187,cwh_vm_2_cw_fdc,shape_area_ha,1,1,3.9616342034486456,3.9616342034486456,1.0,False,cwh,vm,2,cw,fdc,9.0,19.0,logging_origin,80.0,False,True
189,cwh_vm_2_cw_fdc,shape_area_ha,1,1,1.6299375340028626,1.6299375340028626,1.0,False,cwh,vm,2,cw,fdc,15.0,17.0,logging_origin,80.0,False,True
195,cwh_vm_2_cw_fdc,shape_area_ha,2,1,2.831195305976958,2.831195305976958,1.0,False,cwh,vm,2,cw,fdc,11.0,21.0,logging_origin,80.0,False,True
248,cwh_vm_2_cw_fdc,shape_area_ha,2,1,9.309192637942523,9.309192637942523,1.0,False,cwh,vm,2,cw,fdc,6.0,23.0,logging_origin,80.0,False,True
262,cwh_vm_2_cw_fdc,shape_area_ha,2,1,2.622345308793568,2.622345308793568,1.0,False,cwh,vm,2,cw,fdc,13.0,17.0,logging_origin,80.0,False,True
263,cwh_vm_2_cw_fdc,shape_area_ha,1,1,4.438160784221592,4.438160784221592,1.0,False,cwh,vm,2,cw,fdc,9.0,26.0,logging_origin,80.0,False,True
269,cwh_vm_2_cw_fdc,shape_area_ha,1,1,1.0191618193065466,1.0191618193065466,1.0,False,cwh,vm,2,cw,fdc,11.0,22.0,logging_origin,80.0,False,True
287,cwh_vm_2_cw_fdc,shape_area_ha,2,1,3.251495925861621,3.251495925861621,1.0,False,cwh,vm,2,cw,fdc,11.0,21.0,logging_origin,80.0,False,True
362,cwh_vm_2_cw_fdc,shape_area_ha,2,1,1.8598968058039054,1.8598968058039054,1.0,False,cwh,vm,2,cw,fdc,13.0,21.0,logging_origin,80.0,False,True
391,cwh_vm_2_cw_fdc,shape_area_ha,1,1,2.623479327845865,2.623479327845865,1.0,False,cwh,vm,2,cw,fdc,49.0,34.0,logging_origin,80.0,False,True
477,cwh_vm_2_cw_fdc,shape_area_ha,2,1,12.640998736618544,12.640998736618544,1.0,False,cwh,vm,2,cw,fdc,39.0,36.0,logging_origin,80.0,False,True
5,cwh_vm_2_cw_hw,shape_area_ha,1,1,0.9978665423921012,0.9978665423921012,1.0,False,cwh,vm,2,cw,hw,79.0,31.0,logging_origin,80.0,False,True
41,cwh_vm_2_cw_hw,shape_area_ha,1,1,0.6341121066354274,0.6341121066354274,1.0,False,cwh,vm,2,cw,hw,29.0,21.0,logging_origin,80.0,False,True
50,cwh_vm_2_cw_hw,shape_area_ha,1,1,1.3333547219899946,1.3333547219899946,1.0,False,cwh,vm,2,cw,hw,23.0,33.0,logging_origin,80.0,False,True
76,cwh_vm_2_cw_hw,shape_area_ha,1,1,1.3146710357478997,1.3146710357478997,1.0,False,cwh,vm,2,cw,hw,114.0,27.0,fire_origin,80.0,True,False
78,cwh_vm_2_cw_hw,shape_area_ha,1,1,11.288738828238982,11.288738828238982,1.0,False,cwh,vm,2,cw,hw,74.0,26.0,logging_origin,80.0,False,True
122,cwh_vm_2_cw_hw,shape_area_ha,1,1,2.5412080976482394,2.5412080976482394,1.0,False,cwh,vm,2,cw,hw,79.0,31.0,logging_origin,80.0,False,True
182,cwh_vm_2_cw_hw,shape_area_ha,1,1,3.653576897498773,3.653576897498773,1.0,False,cwh,vm,2,cw,hw,74.0,34.0,logging_origin,80.0,False,True
211,cwh_vm_2_cw_hw,shape_area_ha,1,1,0.9103413027026748,0.9103413027026748,1.0,False,cwh,vm,2,cw,hw,134.0,26.0,fire_origin,80.0,True,False
283,cwh_vm_2_cw_hw,shape_area_ha,1,1,0.4948683397949311,0.4948683397949311,1.0,False,cwh,vm,2,cw,hw,29.0,21.0,logging_origin,80.0,False,True
393,cwh_vm_2_cw_hw,shape_area_ha,1,1,5.608836914322771,5.608836914322771,1.0,False,cwh,vm,2,cw,hw,47.0,28.0,logging_origin,80.0,False,True
446,cwh_vm_2_cw_hw,shape_area_ha,2,1,3.0305996677952494,3.0305996677952494,1.0,False,cwh,vm,2,cw,hw,134.0,23.0,fire_origin,80.0,True,False
469,cwh_vm_2_cw_hw,shape_area_ha,4,2,4.8264218110517385,5.110246720478986,0.9444596464805041,False,cwh,vm,2,cw,hw,114.0,23.0,fire_origin,80.0,True,False
531,cwh_vm_2_cw_hw,shape_area_ha,2,1,2.3256169637272506,2.3256169637272506,1.0,False,cwh,vm,2,cw,hw,149.0,26.0,fire_origin,80.0,True,False
724,cwh_vm_2_cw_hw,shape_area_ha,1,1,1.884244823991881,1.884244823991881,1.0,False,cwh,vm,2,cw,hw,47.0,14.0,logging_origin,80.0,False,True
725,cwh_vm_2_cw_hw,shape_area_ha,1,1,7.843131275464064,7.843131275464064,1.0,False,cwh,vm,2,cw,hw,118.0,18.0,fire_origin,80.0,True,False
784,cwh_vm_2_cw_hw,shape_area_ha,6,1,27.338495656525875,27.338495656525875,1.0,False,cwh,vm,2,cw,hw,74.0,27.0,logging_origin,80.0,False,True
797,cwh_vm_2_cw_hw,shape_area_ha,5,1,3.4866400959965804,3.4866400959965804,1.0,False,cwh,vm,2,cw,hw,74.0,28.0,logging_origin,80.0,False,True
798,cwh_vm_2_cw_hw,shape_area_ha,3,1,6.511812382925183,6.511812382925183,1.0,False,cwh,vm,2,cw,hw,59.0,28.0,logging_origin,80.0,False,True
883,cwh_vm_2_cw_hw,shape_area_ha,5,1,3.065029862669153,3.065029862669153,1.0,False,cwh,vm,2,cw,hw,79.0,30.0,logging_origin,80.0,False,True
277,cwh_vm_2_cw_x,shape_area_ha,2,1,5.27315002685517,5.27315002685517,1.0,False,cwh,vm,2,cw,x,11.0,26.0,logging_origin,80.0,False,True
152,cwh_vm_2_dr_act,shape_area_ha,1,1,1.1254065460276066,1.1254065460276066,1.0,False,cwh,vm,2,dr,act,41.0,19.0,logging_origin,80.0,False,True
484,cwh_vm_2_dr_act,shape_area_ha,1,1,5.271064055005535,5.271064055005535,1.0,False,cwh,vm,2,dr,act,74.0,25.0,logging_origin,80.0,False,True
153,cwh_vm_2_dr_hw,shape_area_ha,1,1,1.847820761929387,1.847820761929387,1.0,False,cwh,vm,2,dr,hw,34.0,21.0,logging_origin,80.0,False,True
459,cwh_vm_2_dr_hw,shape_area_ha,1,1,0.7546554092009685,0.7546554092009685,1.0,False,cwh,vm,2,dr,hw,54.0,15.0,logging_origin,80.0,False,True
