source_feature_class,res_key,forest_cover_id,bec,bec_zone,bec_subzone,bec_variant,leading_species_1,leading_species_2,leading_species_1_share,leading_species_2_share,species_count,tie_break_used,shape_area_ha,au_id,assignment_status
resultant,1109,867,CWHvm1,cwh,vm,1,cw,dr,50.0,25.0,3,True,0.10877273291079273,cwh_vm_1_cw_dr,assigned
resultant,1110,867,CWHvm1,cwh,vm,1,cw,dr,50.0,25.0,3,True,3.83262699488581,cwh_vm_1_cw_dr,assigned
resultant,1177,274,CWHvm1,cwh,vm,1,cw,dr,40.0,30.0,3,True,5.726807790173058,cwh_vm_1_cw_dr,assigned
resultant,1734,380,CWHvm1,cwh,vm,1,cw,dr,40.0,40.0,4,True,0.24775514563963447,cwh_vm_1_cw_dr,assigned
resultant,1761,867,CWHvm1,cwh,vm,1,cw,dr,50.0,25.0,3,True,1.8692012219363896,cwh_vm_1_cw_dr,assigned
resultant,1860,380,CWHvm1,cwh,vm,1,cw,dr,40.0,40.0,4,True,0.263088403276392,cwh_vm_1_cw_dr,assigned
resultant,39,168,CWHvm1,cwh,vm,1,cw,fdc,80.0,20.0,2,False,2.971860926927919,cwh_vm_1_cw_fdc,assigned
resultant,40,168,CWHvm1,cwh,vm,1,cw,fdc,80.0,20.0,2,False,2.5077628992383643,cwh_vm_1_cw_fdc,assigned
resultant,420,664,CWHvm1,cwh,vm,1,cw,fdc,40.0,30.0,6,False,5.3693362979996735,cwh_vm_1_cw_fdc,assigned
resultant,426,636,CWHvm1,cwh,vm,1,cw,fdc,45.0,43.0,3,False,7.336374684076726,cwh_vm_1_cw_fdc,assigned
resultant,427,636,CWHvm1,cwh,vm,1,cw,fdc,45.0,43.0,3,False,0.25773873414110454,cwh_vm_1_cw_fdc,assigned
resultant,455,245,CWHvm1,cwh,vm,1,cw,fdc,40.0,30.0,4,False,5.124904485831695,cwh_vm_1_cw_fdc,assigned
resultant,469,249,CWHvm1,cwh,vm,1,cw,fdc,50.0,50.0,2,True,2.4783664622158375,cwh_vm_1_cw_fdc,assigned
resultant,470,249,CWHvm1,cwh,vm,1,cw,fdc,50.0,50.0,2,True,0.1436407669131331,cwh_vm_1_cw_fdc,assigned
resultant,471,261,CWHvm1,cwh,vm,1,cw,fdc,80.0,20.0,2,False,0.6995591891565256,cwh_vm_1_cw_fdc,assigned
resultant,839,176,CWHvm1,cwh,vm,1,cw,fdc,40.0,30.0,5,False,3.830926292101811,cwh_vm_1_cw_fdc,assigned
resultant,840,176,CWHvm1,cwh,vm,1,cw,fdc,40.0,30.0,5,False,1.892560326297869,cwh_vm_1_cw_fdc,assigned
resultant,1038,291,CWHvm1,cwh,vm,1,cw,fdc,50.0,40.0,3,False,9.706782451740583,cwh_vm_1_cw_fdc,assigned
resultant,1062,351,CWHvm1,cwh,vm,1,cw,fdc,60.0,15.0,4,True,3.9779798035703346,cwh_vm_1_cw_fdc,assigned
resultant,1091,164,CWHvm1,cwh,vm,1,cw,fdc,40.0,40.0,3,True,14.760968537115215,cwh_vm_1_cw_fdc,assigned
resultant,1136,275,CWHvm1,cwh,vm,1,cw,fdc,44.0,39.0,5,False,9.237803751618122,cwh_vm_1_cw_fdc,assigned
resultant,1211,198,CWHvm1,cwh,vm,1,cw,fdc,45.0,45.0,3,True,5.911173786013088,cwh_vm_1_cw_fdc,assigned
resultant,1365,293,CWHvm1,cwh,vm,1,cw,fdc,60.0,30.0,3,False,0.4380577910068533,cwh_vm_1_cw_fdc,assigned
resultant,1366,293,CWHvm1,cwh,vm,1,cw,fdc,60.0,30.0,3,False,6.9186557700587175,cwh_vm_1_cw_fdc,assigned
resultant,1477,166,CWHvm1,cwh,vm,1,cw,fdc,40.0,40.0,3,True,4.343131443042788,cwh_vm_1_cw_fdc,assigned
resultant,1829,225,CWHvm1,cwh,vm,1,cw,fdc,50.0,50.0,2,True,5.222264362998864,cwh_vm_1_cw_fdc,assigned
resultant,94,146,CWHvm1,cwh,vm,1,cw,hw,45.0,45.0,3,True,1.3054286172793432,cwh_vm_1_cw_hw,assigned
resultant,142,418,CWHvm1,cwh,vm,1,cw,hw,40.0,40.0,3,True,2.2630354195138787,cwh_vm_1_cw_hw,assigned
resultant,147,221,CWHvm1,cwh,vm,1,cw,hw,70.0,30.0,2,False,1.1613012853397322,cwh_vm_1_cw_hw,assigned
resultant,148,221,CWHvm1,cwh,vm,1,cw,hw,70.0,30.0,2,False,0.31866968111155247,cwh_vm_1_cw_hw,assigned
resultant,160,381,CWHvm1,cwh,vm,1,cw,hw,50.0,40.0,3,False,0.5118262397216363,cwh_vm_1_cw_hw,assigned
resultant,161,381,CWHvm1,cwh,vm,1,cw,hw,50.0,40.0,3,False,1.248221359917622,cwh_vm_1_cw_hw,assigned
resultant,208,1046,CWHvm1,cwh,vm,1,cw,hw,40.0,35.0,5,False,1.2762478058023798,cwh_vm_1_cw_hw,assigned
resultant,209,1046,CWHvm1,cwh,vm,1,cw,hw,40.0,35.0,5,False,0.8233139909891168,cwh_vm_1_cw_hw,assigned
resultant,210,1046,CWHvm1,cwh,vm,1,cw,hw,40.0,35.0,5,False,3.3404656037805442,cwh_vm_1_cw_hw,assigned
resultant,221,220,CWHvm1,cwh,vm,1,cw,hw,80.0,15.0,3,False,1.5471917051296944,cwh_vm_1_cw_hw,assigned
resultant,222,220,CWHvm1,cwh,vm,1,cw,hw,80.0,15.0,3,False,1.0369117695996046,cwh_vm_1_cw_hw,assigned
resultant,253,645,CWHvm1,cwh,vm,1,cw,hw,45.0,30.0,3,False,16.63190090529522,cwh_vm_1_cw_hw,assigned
resultant,254,645,CWHvm1,cwh,vm,1,cw,hw,45.0,30.0,3,False,5.284082121115416,cwh_vm_1_cw_hw,assigned
resultant,255,645,CWHvm1,cwh,vm,1,cw,hw,45.0,30.0,3,False,1.3581285891266568,cwh_vm_1_cw_hw,assigned
resultant,256,645,CWHvm1,cwh,vm,1,cw,hw,45.0,30.0,3,False,0.8251219430019262,cwh_vm_1_cw_hw,assigned
resultant,257,645,CWHvm1,cwh,vm,1,cw,hw,45.0,30.0,3,False,3.8926387314555932,cwh_vm_1_cw_hw,assigned
resultant,258,645,CWHvm1,cwh,vm,1,cw,hw,45.0,30.0,3,False,1.1058849508640556,cwh_vm_1_cw_hw,assigned
resultant,267,610,CWHvm1,cwh,vm,1,cw,hw,50.0,45.0,3,False,3.6305399635716387,cwh_vm_1_cw_hw,assigned
resultant,273,180,CWHvm1,cwh,vm,1,cw,hw,55.0,35.0,3,False,15.127364710628692,cwh_vm_1_cw_hw,assigned
resultant,286,768,CWHvm1,cwh,vm,1,cw,hw,55.0,30.0,3,False,7.262452077803008,cwh_vm_1_cw_hw,assigned
resultant,289,124,CWHvm1,cwh,vm,1,cw,hw,40.0,30.0,4,False,0.7467510289572932,cwh_vm_1_cw_hw,assigned
resultant,301,717,CWHvm1,cwh,vm,1,cw,hw,70.0,30.0,2,False,0.5156417362515525,cwh_vm_1_cw_hw,assigned
resultant,302,717,CWHvm1,cwh,vm,1,cw,hw,70.0,30.0,2,False,1.1152738780298586,cwh_vm_1_cw_hw,assigned
resultant,303,717,CWHvm1,cwh,vm,1,cw,hw,70.0,30.0,2,False,4.412574766200325,cwh_vm_1_cw_hw,assigned
resultant,304,717,CWHvm1,cwh,vm,1,cw,hw,70.0,30.0,2,False,0.9374126212993973,cwh_vm_1_cw_hw,assigned
resultant,305,756,CWHvm1,cwh,vm,1,cw,hw,85.0,15.0,2,False,3.984723817172516,cwh_vm_1_cw_hw,assigned
resultant,318,722,CWHvm1,cwh,vm,1,cw,hw,55.0,40.0,3,False,1.9574218007227009,cwh_vm_1_cw_hw,assigned
resultant,339,714,CWHvm1,cwh,vm,1,cw,hw,65.0,25.0,3,False,0.3733595440594828,cwh_vm_1_cw_hw,assigned
resultant,340,714,CWHvm1,cwh,vm,1,cw,hw,65.0,25.0,3,False,0.2613806771059299,cwh_vm_1_cw_hw,assigned
resultant,341,714,CWHvm1,cwh,vm,1,cw,hw,65.0,25.0,3,False,1.4884193863184327,cwh_vm_1_cw_hw,assigned
resultant,389,272,CWHvm1,cwh,vm,1,cw,hw,65.0,30.0,3,False,2.0145152474276617,cwh_vm_1_cw_hw,assigned
resultant,422,743,CWHvm1,cwh,vm,1,cw,hw,70.0,20.0,3,False,4.416832103739897,cwh_vm_1_cw_hw,assigned
resultant,440,712,CWHvm1,cwh,vm,1,cw,hw,45.0,40.0,3,False,3.0825540411623216,cwh_vm_1_cw_hw,assigned
resultant,441,712,CWHvm1,cwh,vm,1,cw,hw,45.0,40.0,3,False,0.9848281523746752,cwh_vm_1_cw_hw,assigned
resultant,442,712,CWHvm1,cwh,vm,1,cw,hw,45.0,40.0,3,False,0.4482284592532129,cwh_vm_1_cw_hw,assigned
resultant,443,712,CWHvm1,cwh,vm,1,cw,hw,45.0,40.0,3,False,0.19491426311702637,cwh_vm_1_cw_hw,assigned
resultant,487,454,CWHvm1,cwh,vm,1,cw,hw,70.0,30.0,2,False,0.16463563805608036,cwh_vm_1_cw_hw,assigned
resultant,492,525,CWHvm1,cwh,vm,1,cw,hw,80.0,20.0,2,False,0.315269659747115,cwh_vm_1_cw_hw,assigned
resultant,493,525,CWHvm1,cwh,vm,1,cw,hw,80.0,20.0,2,False,12.766200331369435,cwh_vm_1_cw_hw,assigned
resultant,519,554,CWHvm1,cwh,vm,1,cw,hw,50.0,45.0,3,False,8.939106791025845,cwh_vm_1_cw_hw,assigned
resultant,520,554,CWHvm1,cwh,vm,1,cw,hw,50.0,45.0,3,False,0.6252080137952551,cwh_vm_1_cw_hw,assigned
resultant,557,703,CWHvm1,cwh,vm,1,cw,hw,65.0,20.0,4,False,3.0862397898995457,cwh_vm_1_cw_hw,assigned
resultant,558,706,CWHvm1,cwh,vm,1,cw,hw,50.0,30.0,4,False,0.8277529152321967,cwh_vm_1_cw_hw,assigned
resultant,559,706,CWHvm1,cwh,vm,1,cw,hw,50.0,30.0,4,False,1.7572142292055046,cwh_vm_1_cw_hw,assigned
resultant,560,706,CWHvm1,cwh,vm,1,cw,hw,50.0,30.0,4,False,0.2384816424019491,cwh_vm_1_cw_hw,assigned
resultant,561,706,CWHvm1,cwh,vm,1,cw,hw,50.0,30.0,4,False,1.9560027812484744,cwh_vm_1_cw_hw,assigned
resultant,591,606,CWHvm1,cwh,vm,1,cw,hw,85.0,15.0,2,False,0.5032593905320892,cwh_vm_1_cw_hw,assigned
resultant,592,606,CWHvm1,cwh,vm,1,cw,hw,85.0,15.0,2,False,0.18124592629396175,cwh_vm_1_cw_hw,assigned
resultant,600,1017,CWHvm1,cwh,vm,1,cw,hw,70.0,30.0,2,False,2.5600813342542597,cwh_vm_1_cw_hw,assigned
resultant,601,1017,CWHvm1,cwh,vm,1,cw,hw,70.0,30.0,2,False,4.099399858450419,cwh_vm_1_cw_hw,assigned
resultant,602,1017,CWHvm1,cwh,vm,1,cw,hw,70.0,30.0,2,False,0.10858838668754206,cwh_vm_1_cw_hw,assigned
resultant,603,1017,CWHvm1,cwh,vm,1,cw,hw,70.0,30.0,2,False,0.5151758314348939,cwh_vm_1_cw_hw,assigned
resultant,604,1017,CWHvm1,cwh,vm,1,cw,hw,70.0,30.0,2,False,2.41169350275757,cwh_vm_1_cw_hw,assigned
resultant,605,1017,CWHvm1,cwh,vm,1,cw,hw,70.0,30.0,2,False,0.131224124774783,cwh_vm_1_cw_hw,assigned
resultant,634,1020,CWHvm1,cwh,vm,1,cw,hw,50.0,45.0,3,False,1.1222174295350817,cwh_vm_1_cw_hw,assigned
resultant,635,1020,CWHvm1,cwh,vm,1,cw,hw,50.0,45.0,3,False,1.5108258142316555,cwh_vm_1_cw_hw,assigned
resultant,636,1020,CWHvm1,cwh,vm,1,cw,hw,50.0,45.0,3,False,1.2194231386293235,cwh_vm_1_cw_hw,assigned
resultant,637,1020,CWHvm1,cwh,vm,1,cw,hw,50.0,45.0,3,False,2.8139360914662053,cwh_vm_1_cw_hw,assigned
resultant,709,276,CWHvm1,cwh,vm,1,cw,hw,65.0,30.0,3,False,3.923681123726772,cwh_vm_1_cw_hw,assigned
resultant,710,276,CWHvm1,cwh,vm,1,cw,hw,65.0,30.0,3,False,0.1531225685132289,cwh_vm_1_cw_hw,assigned
resultant,711,276,CWHvm1,cwh,vm,1,cw,hw,65.0,30.0,3,False,0.7148872457005652,cwh_vm_1_cw_hw,assigned
resultant,742,611,CWHvm1,cwh,vm,1,cw,hw,50.0,40.0,3,False,8.940279784437797,cwh_vm_1_cw_hw,assigned
resultant,794,655,CWHvm1,cwh,vm,1,cw,hw,55.0,45.0,2,False,4.634913448966386,cwh_vm_1_cw_hw,assigned
resultant,796,770,CWHvm1,cwh,vm,1,cw,hw,50.0,48.0,3,False,4.110136391391037,cwh_vm_1_cw_hw,assigned
resultant,797,83,CWHvm1,cwh,vm,1,cw,hw,67.0,30.0,3,False,8.998237662839227,cwh_vm_1_cw_hw,assigned
resultant,800,721,CWHvm1,cwh,vm,1,cw,hw,50.0,47.0,3,False,13.228283871324335,cwh_vm_1_cw_hw,assigned
resultant,805,185,CWHvm1,cwh,vm,1,cw,hw,70.0,25.0,3,False,0.29519493419400433,cwh_vm_1_cw_hw,assigned
resultant,806,185,CWHvm1,cwh,vm,1,cw,hw,70.0,25.0,3,False,1.1274788579691684,cwh_vm_1_cw_hw,assigned
resultant,807,185,CWHvm1,cwh,vm,1,cw,hw,70.0,25.0,3,False,1.2440789188053192,cwh_vm_1_cw_hw,assigned
resultant,808,185,CWHvm1,cwh,vm,1,cw,hw,70.0,25.0,3,False,0.40674811142179285,cwh_vm_1_cw_hw,assigned
resultant,809,185,CWHvm1,cwh,vm,1,cw,hw,70.0,25.0,3,False,3.1883611511166268,cwh_vm_1_cw_hw,assigned
resultant,810,185,CWHvm1,cwh,vm,1,cw,hw,70.0,25.0,3,False,2.475897853348347,cwh_vm_1_cw_hw,assigned
resultant,811,185,CWHvm1,cwh,vm,1,cw,hw,70.0,25.0,3,False,0.14223445705510154,cwh_vm_1_cw_hw,assigned
resultant,812,185,CWHvm1,cwh,vm,1,cw,hw,70.0,25.0,3,False,5.57118703140531,cwh_vm_1_cw_hw,assigned
resultant,813,185,CWHvm1,cwh,vm,1,cw,hw,70.0,25.0,3,False,0.5537125669931569,cwh_vm_1_cw_hw,assigned
resultant,820,442,CWHvm1,cwh,vm,1,cw,hw,60.0,35.0,3,False,0.4171434402756995,cwh_vm_1_cw_hw,assigned
resultant,821,442,CWHvm1,cwh,vm,1,cw,hw,60.0,35.0,3,False,2.2675155410080587,cwh_vm_1_cw_hw,assigned
resultant,825,563,CWHvm1,cwh,vm,1,cw,hw,55.0,40.0,3,False,5.548146521592153,cwh_vm_1_cw_hw,assigned
resultant,843,524,CWHvm1,cwh,vm,1,cw,hw,50.0,35.0,4,False,2.055307718452899,cwh_vm_1_cw_hw,assigned
resultant,850,709,CWHvm1,cwh,vm,1,cw,hw,50.0,35.0,4,False,2.9619989329462157,cwh_vm_1_cw_hw,assigned
resultant,867,780,CWHvm1,cwh,vm,1,cw,hw,60.0,25.0,3,False,8.626394683199196,cwh_vm_1_cw_hw,assigned
resultant,890,223,CWHvm1,cwh,vm,1,cw,hw,60.0,40.0,2,False,1.3881949743164483,cwh_vm_1_cw_hw,assigned
resultant,891,223,CWHvm1,cwh,vm,1,cw,hw,60.0,40.0,2,False,1.5124062201086481,cwh_vm_1_cw_hw,assigned
resultant,897,324,CWHvm1,cwh,vm,1,cw,hw,80.0,20.0,2,False,10.208883328983498,cwh_vm_1_cw_hw,assigned
resultant,910,242,CWHvm1,cwh,vm,1,cw,hw,70.0,25.0,3,False,2.8249112428961207,cwh_vm_1_cw_hw,assigned
resultant,911,242,CWHvm1,cwh,vm,1,cw,hw,70.0,25.0,3,False,2.7402321012655957,cwh_vm_1_cw_hw,assigned
resultant,912,242,CWHvm1,cwh,vm,1,cw,hw,70.0,25.0,3,False,1.6801689279535568,cwh_vm_1_cw_hw,assigned
resultant,927,779,CWHvm1,cwh,vm,1,cw,hw,70.0,25.0,3,False,6.143791725208745,cwh_vm_1_cw_hw,assigned
resultant,978,125,CWHvm1,cwh,vm,1,cw,hw,55.0,25.0,3,False,11.596543289506885,cwh_vm_1_cw_hw,assigned
resultant,979,125,CWHvm1,cwh,vm,1,cw,hw,55.0,25.0,3,False,3.444455923686794,cwh_vm_1_cw_hw,assigned
resultant,995,668,CWHvm1,cwh,vm,1,cw,hw,35.0,35.0,3,True,3.678192223871882,cwh_vm_1_cw_hw,assigned
resultant,1094,311,CWHvm1,cwh,vm,1,cw,hw,50.0,30.0,3,False,2.8161995683303114,cwh_vm_1_cw_hw,assigned
resultant,1095,311,CWHvm1,cwh,vm,1,cw,hw,50.0,30.0,3,False,2.212458212920538,cwh_vm_1_cw_hw,assigned
resultant,1096,311,CWHvm1,cwh,vm,1,cw,hw,50.0,30.0,3,False,3.787725822447683,cwh_vm_1_cw_hw,assigned
resultant,1097,311,CWHvm1,cwh,vm,1,cw,hw,50.0,30.0,3,False,0.18971550094885722,cwh_vm_1_cw_hw,assigned
resultant,1132,782,CWHvm1,cwh,vm,1,cw,hw,65.0,30.0,3,False,0.886820184271263,cwh_vm_1_cw_hw,assigned
resultant,1133,782,CWHvm1,cwh,vm,1,cw,hw,65.0,30.0,3,False,1.9815613249378115,cwh_vm_1_cw_hw,assigned
resultant,1227,863,CWHvm1,cwh,vm,1,cw,hw,60.0,30.0,3,False,0.9390428229065468,cwh_vm_1_cw_hw,assigned
resultant,1228,863,CWHvm1,cwh,vm,1,cw,hw,60.0,30.0,3,False,0.4488809282966417,cwh_vm_1_cw_hw,assigned
resultant,1229,863,CWHvm1,cwh,vm,1,cw,hw,60.0,30.0,3,False,0.1870882454296458,cwh_vm_1_cw_hw,assigned
resultant,1230,863,CWHvm1,cwh,vm,1,cw,hw,60.0,30.0,3,False,0.8610804371419525,cwh_vm_1_cw_hw,assigned
resultant,1231,863,CWHvm1,cwh,vm,1,cw,hw,60.0,30.0,3,False,3.970993070248881,cwh_vm_1_cw_hw,assigned
resultant,1232,863,CWHvm1,cwh,vm,1,cw,hw,60.0,30.0,3,False,0.10408874628284152,cwh_vm_1_cw_hw,assigned
resultant,1233,863,CWHvm1,cwh,vm,1,cw,hw,60.0,30.0,3,False,0.1080819197332655,cwh_vm_1_cw_hw,assigned
resultant,1295,719,CWHvm1,cwh,vm,1,cw,hw,80.0,20.0,2,False,0.7923939150811941,cwh_vm_1_cw_hw,assigned
resultant,1296,719,CWHvm1,cwh,vm,1,cw,hw,80.0,20.0,2,False,5.249775236653192,cwh_vm_1_cw_hw,assigned
resultant,1677,743,CWHvm1,cwh,vm,1,cw,hw,70.0,20.0,3,False,0.2095004284174982,cwh_vm_1_cw_hw,assigned
resultant,1678,743,CWHvm1,cwh,vm,1,cw,hw,70.0,20.0,3,False,0.20762128012240097,cwh_vm_1_cw_hw,assigned
resultant,1722,381,CWHvm1,cwh,vm,1,cw,hw,50.0,40.0,3,False,0.6397519942406333,cwh_vm_1_cw_hw,assigned
resultant,1726,610,CWHvm1,cwh,vm,1,cw,hw,50.0,45.0,3,False,0.1535131514017833,cwh_vm_1_cw_hw,assigned
resultant,1731,717,CWHvm1,cwh,vm,1,cw,hw,70.0,30.0,2,False,1.2787887366376396,cwh_vm_1_cw_hw,assigned
resultant,1732,717,CWHvm1,cwh,vm,1,cw,hw,70.0,30.0,2,False,0.7057912496060962,cwh_vm_1_cw_hw,assigned
resultant,1735,743,CWHvm1,cwh,vm,1,cw,hw,70.0,20.0,3,False,2.3226786679800484,cwh_vm_1_cw_hw,assigned
resultant,1740,703,CWHvm1,cwh,vm,1,cw,hw,65.0,20.0,4,False,3.9195411548272046,cwh_vm_1_cw_hw,assigned
resultant,1741,606,CWHvm1,cwh,vm,1,cw,hw,85.0,15.0,2,False,1.1488061210334166,cwh_vm_1_cw_hw,assigned
resultant,1743,1017,CWHvm1,cwh,vm,1,cw,hw,70.0,30.0,2,False,0.5535717371765192,cwh_vm_1_cw_hw,assigned
resultant,1744,1017,CWHvm1,cwh,vm,1,cw,hw,70.0,30.0,2,False,0.3843021899661521,cwh_vm_1_cw_hw,assigned
resultant,1753,442,CWHvm1,cwh,vm,1,cw,hw,60.0,35.0,3,False,0.24414541807628648,cwh_vm_1_cw_hw,assigned
resultant,1754,563,CWHvm1,cwh,vm,1,cw,hw,55.0,40.0,3,False,0.5966364328510796,cwh_vm_1_cw_hw,assigned
resultant,1764,863,CWHvm1,cwh,vm,1,cw,hw,60.0,30.0,3,False,1.1093211704494201,cwh_vm_1_cw_hw,assigned
resultant,1799,668,CWHvm1,cwh,vm,1,cw,hw,35.0,35.0,3,True,0.6738178609822716,cwh_vm_1_cw_hw,assigned
resultant,1834,703,CWHvm1,cwh,vm,1,cw,hw,65.0,20.0,4,False,0.6771436420406043,cwh_vm_1_cw_hw,assigned
resultant,1859,469,CWHvm1,cwh,vm,1,cw,hw,60.0,40.0,2,False,0.28382490942724703,cwh_vm_1_cw_hw,assigned
resultant,1864,1048,CWHvm1,cwh,vm,1,cw,hw,70.0,30.0,2,False,3.288822862867904,cwh_vm_1_cw_hw,assigned
resultant,25,285,CWHvm1,cwh,vm,1,cw,x,100.0,0.0,1,False,0.4504065667450379,cwh_vm_1_cw_x,assigned
resultant,1138,82,CWHvm1,cwh,vm,1,cw,yc,60.0,20.0,5,False,6.261868028407877,cwh_vm_1_cw_yc,assigned
resultant,540,222,CWHvm1,cwh,vm,1,dr,act,60.0,20.0,4,False,1.3974026606164125,cwh_vm_1_dr_act,assigned
resultant,541,222,CWHvm1,cwh,vm,1,dr,act,60.0,20.0,4,False,1.695531213731203,cwh_vm_1_dr_act,assigned
resultant,20,134,CWHvm1,cwh,vm,1,dr,cw,60.0,20.0,3,True,4.2984579511612155,cwh_vm_1_dr_cw,assigned
resultant,21,134,CWHvm1,cwh,vm,1,dr,cw,60.0,20.0,3,True,1.0227553001899572,cwh_vm_1_dr_cw,assigned
resultant,22,134,CWHvm1,cwh,vm,1,dr,cw,60.0,20.0,3,True,2.471594203861515,cwh_vm_1_dr_cw,assigned
resultant,679,878,CWHvm1,cwh,vm,1,dr,cw,50.0,20.0,4,False,1.5914630969988375,cwh_vm_1_dr_cw,assigned
resultant,680,878,CWHvm1,cwh,vm,1,dr,cw,50.0,20.0,4,False,0.6662689877506761,cwh_vm_1_dr_cw,assigned
resultant,757,868,CWHvm1,cwh,vm,1,dr,cw,70.0,20.0,3,False,0.2731900571144261,cwh_vm_1_dr_cw,assigned
resultant,758,868,CWHvm1,cwh,vm,1,dr,cw,70.0,20.0,3,False,0.6378395785951896,cwh_vm_1_dr_cw,assigned
resultant,1137,46,CWHvm1,cwh,vm,1,dr,cw,80.0,10.0,3,True,1.2144072636566587,cwh_vm_1_dr_cw,assigned
resultant,1748,878,CWHvm1,cwh,vm,1,dr,cw,50.0,20.0,4,False,2.3626644675580493,cwh_vm_1_dr_cw,assigned
resultant,1751,868,CWHvm1,cwh,vm,1,dr,cw,70.0,20.0,3,False,1.0914907649059,cwh_vm_1_dr_cw,assigned
resultant,714,503,CWHvm1,cwh,vm,1,dr,fdc,80.0,10.0,4,False,1.870053715607426,cwh_vm_1_dr_fdc,assigned
resultant,451,105,CWHvm1,cwh,vm,1,dr,hw,40.0,25.0,5,False,0.547593163090524,cwh_vm_1_dr_hw,assigned
resultant,452,105,CWHvm1,cwh,vm,1,dr,hw,40.0,25.0,5,False,2.5167672950714324,cwh_vm_1_dr_hw,assigned
resultant,453,105,CWHvm1,cwh,vm,1,dr,hw,40.0,25.0,5,False,1.5879282692918126,cwh_vm_1_dr_hw,assigned
resultant,454,105,CWHvm1,cwh,vm,1,dr,hw,40.0,25.0,5,False,0.20460851595096025,cwh_vm_1_dr_hw,assigned
resultant,516,430,CWHvm1,cwh,vm,1,dr,hw,85.0,10.0,3,False,4.674867060015834,cwh_vm_1_dr_hw,assigned
resultant,546,506,CWHvm1,cwh,vm,1,dr,hw,65.0,20.0,4,False,0.5185194351456909,cwh_vm_1_dr_hw,assigned
resultant,547,506,CWHvm1,cwh,vm,1,dr,hw,65.0,20.0,4,False,2.5988044917468764,cwh_vm_1_dr_hw,assigned
resultant,970,881,CWHvm1,cwh,vm,1,dr,hw,40.0,30.0,4,False,4.3192675796613225,cwh_vm_1_dr_hw,assigned
resultant,1271,891,CWHvm1,cwh,vm,1,dr,hw,40.0,40.0,3,True,2.6696622365694678,cwh_vm_1_dr_hw,assigned
resultant,1765,891,CWHvm1,cwh,vm,1,dr,hw,40.0,40.0,3,True,1.6385052513888998,cwh_vm_1_dr_hw,assigned
resultant,1794,105,CWHvm1,cwh,vm,1,dr,hw,40.0,25.0,5,False,2.5729027125332995,cwh_vm_1_dr_hw,assigned
resultant,1795,105,CWHvm1,cwh,vm,1,dr,hw,40.0,25.0,5,False,0.43034552289049527,cwh_vm_1_dr_hw,assigned
resultant,1796,506,CWHvm1,cwh,vm,1,dr,hw,65.0,20.0,4,False,1.4427385143253806,cwh_vm_1_dr_hw,assigned
resultant,63,169,CWHvm1,cwh,vm,1,fdc,act,90.0,10.0,2,False,8.99464276268362,cwh_vm_1_fdc_act,assigned
resultant,64,169,CWHvm1,cwh,vm,1,fdc,act,90.0,10.0,2,False,1.889453766656512,cwh_vm_1_fdc_act,assigned
resultant,51,163,CWHvm1,cwh,vm,1,fdc,cw,90.0,10.0,2,False,4.646762549532593,cwh_vm_1_fdc_cw,assigned
resultant,53,774,CWHvm1,cwh,vm,1,fdc,cw,90.0,10.0,2,False,7.345729664790965,cwh_vm_1_fdc_cw,assigned
resultant,56,123,CWHvm1,cwh,vm,1,fdc,cw,70.0,30.0,2,False,4.860202488139323,cwh_vm_1_fdc_cw,assigned
resultant,410,316,CWHvm1,cwh,vm,1,fdc,cw,50.0,40.0,3,False,0.2985965953955585,cwh_vm_1_fdc_cw,assigned
resultant,458,73,CWHvm1,cwh,vm,1,fdc,cw,34.0,32.0,4,False,8.404974204959885,cwh_vm_1_fdc_cw,assigned
resultant,814,278,CWHvm1,cwh,vm,1,fdc,cw,50.0,45.0,3,False,9.87732285450443,cwh_vm_1_fdc_cw,assigned
resultant,1071,596,CWHvm1,cwh,vm,1,fdc,cw,60.0,25.0,3,False,2.272339584695069,cwh_vm_1_fdc_cw,assigned
resultant,1072,596,CWHvm1,cwh,vm,1,fdc,cw,60.0,25.0,3,False,2.1610753371012175,cwh_vm_1_fdc_cw,assigned
resultant,1342,434,CWHvm1,cwh,vm,1,fdc,cw,50.0,20.0,4,True,1.952165975598018,cwh_vm_1_fdc_cw,assigned
resultant,1788,73,CWHvm1,cwh,vm,1,fdc,cw,34.0,32.0,4,False,0.1444855468631655,cwh_vm_1_fdc_cw,assigned
resultant,1800,596,CWHvm1,cwh,vm,1,fdc,cw,60.0,25.0,3,False,1.685806982716177,cwh_vm_1_fdc_cw,assigned
resultant,1820,170,CWHvm1,cwh,vm,1,fdc,cw,80.0,20.0,2,False,1.7494180869252351,cwh_vm_1_fdc_cw,assigned
resultant,1826,316,CWHvm1,cwh,vm,1,fdc,cw,50.0,40.0,3,False,11.889166694160016,cwh_vm_1_fdc_cw,assigned
resultant,772,758,CWHvm1,cwh,vm,1,fdc,hw,45.0,40.0,3,False,6.475348717960831,cwh_vm_1_fdc_hw,assigned
resultant,855,1021,CWHvm1,cwh,vm,1,fdc,hw,50.0,40.0,3,False,4.989360725376865,cwh_vm_1_fdc_hw,assigned
resultant,1165,678,CWHvm1,cwh,vm,1,fdc,hw,40.0,40.0,3,True,2.138468393536525,cwh_vm_1_fdc_hw,assigned
resultant,1243,428,CWHvm1,cwh,vm,1,fdc,hw,40.0,30.0,4,False,0.5895764454407473,cwh_vm_1_fdc_hw,assigned
