TRACK,STRATA
1589,1.0 x 0+treatment()+status(N)+au(880)+auf(2013)+oper(Operable)+ct(Y)+aux(880):R
1590,1.0 x 0+treatment()+status(C)+au(880)+auf(2013)+oper(Operable)+ct(Y)+aux(880)
1591,1.0 x 0+treatment()+status(C)+au(2013)+auf(2013)+oper(Operable)+ct(Y)+aux(880)
1593,1.0 x 0+treatment()+status(C)+au(thn_2013)+auf(2013)+oper(Operable)+ct(Y)+aux(880)
1592,1.0 x 0+treatment()+status(C)+au(thn_880)+auf(2013)+oper(Operable)+ct(Y)+aux(880)
1594,1.0 x 0+treatment()+status(N)+au(1031)+auf(2003)+oper(Operable)+ct(Y)+aux(1031):R
1595,1.0 x 0+treatment()+status(C)+au(1031)+auf(2003)+oper(Operable)+ct(Y)+aux(1031)
1596,1.0 x 0+treatment()+status(C)+au(2003)+auf(2003)+oper(Operable)+ct(Y)+aux(1031)
1598,1.0 x 0+treatment()+status(C)+au(thn_2003)+auf(2003)+oper(Operable)+ct(Y)+aux(1031)
1597,1.0 x 0+treatment()+status(C)+au(thn_1031)+auf(2003)+oper(Operable)+ct(Y)+aux(1031)
1599,1.0 x 0+treatment()+status(N)+au(2204)+auf(2004)+oper(Operable)+ct(N)+aux(2204):R
1600,1.0 x 0+treatment()+status(C)+au(2204)+auf(2004)+oper(Operable)+ct(N)+aux(2204)
1601,1.0 x 0+treatment()+status(C)+au(2004)+auf(2004)+oper(Operable)+ct(N)+aux(2204)
1602,1.0 x 0+treatment()+status(N)+au(2111)+auf(427)+oper(Reserve)+ct(N)+aux(2111)
1603,1.0 x 0+treatment()+status(N)+au(877)+auf(2003)+oper(Operable)+ct(Y)+aux(877):R
1604,1.0 x 0+treatment()+status(C)+au(877)+auf(2003)+oper(Operable)+ct(Y)+aux(877)
1605,1.0 x 0+treatment()+status(C)+au(2003)+auf(2003)+oper(Operable)+ct(Y)+aux(877)
1607,1.0 x 0+treatment()+status(C)+au(thn_2003)+auf(2003)+oper(Operable)+ct(Y)+aux(877)
1606,1.0 x 0+treatment()+status(C)+au(thn_877)+auf(2003)+oper(Operable)+ct(Y)+aux(877)
1608,1.0 x 0+treatment()+status(N)+au(899)+auf(899)+oper(Reserve)+ct(N)+aux(899)
1609,1.0 x 0+treatment()+status(N)+au(227)+auf(227)+oper(Reserve)+ct(N)+aux(227)
1610,1.0 x 0+treatment()+status(N)+au(44)+auf(2023)+oper(Operable)+ct(Y)+aux(44):R
1611,1.0 x 0+treatment()+status(C)+au(44)+auf(2023)+oper(Operable)+ct(Y)+aux(44)
1612,1.0 x 0+treatment()+status(C)+au(2023)+auf(2023)+oper(Operable)+ct(Y)+aux(44)
1614,1.0 x 0+treatment()+status(C)+au(thn_2023)+auf(2023)+oper(Operable)+ct(Y)+aux(44)
1613,1.0 x 0+treatment()+status(C)+au(thn_44)+auf(2023)+oper(Operable)+ct(Y)+aux(44)
1615,1.0 x 0+treatment()+status(N)+au(162)+auf(162)+oper(Reserve)+ct(N)+aux(162)
1616,1.0 x 0+treatment()+status(N)+au(241)+auf(2003)+oper(Operable)+ct(Y)+aux(241):R
1617,1.0 x 0+treatment()+status(C)+au(241)+auf(2003)+oper(Operable)+ct(Y)+aux(241)
1618,1.0 x 0+treatment()+status(C)+au(2003)+auf(2003)+oper(Operable)+ct(Y)+aux(241)
1620,1.0 x 0+treatment()+status(C)+au(thn_2003)+auf(2003)+oper(Operable)+ct(Y)+aux(241)
1619,1.0 x 0+treatment()+status(C)+au(thn_241)+auf(2003)+oper(Operable)+ct(Y)+aux(241)
1621,1.0 x 0+treatment()+status(N)+au(889)+auf(889)+oper(Reserve)+ct(N)+aux(889)
1622,1.0 x 0+treatment()+status(N)+au(592)+auf(2023)+oper(Operable)+ct(Y)+aux(592):R
1623,1.0 x 0+treatment()+status(C)+au(592)+auf(2023)+oper(Operable)+ct(Y)+aux(592)
1624,1.0 x 0+treatment()+status(C)+au(2023)+auf(2023)+oper(Operable)+ct(Y)+aux(592)
1626,1.0 x 0+treatment()+status(C)+au(thn_2023)+auf(2023)+oper(Operable)+ct(Y)+aux(592)
1625,1.0 x 0+treatment()+status(C)+au(thn_592)+auf(2023)+oper(Operable)+ct(Y)+aux(592)
1627,1.0 x 0+treatment()+status(N)+au(827)+auf(2003)+oper(Operable)+ct(Y)+aux(827):R
1628,1.0 x 0+treatment()+status(C)+au(827)+auf(2003)+oper(Operable)+ct(Y)+aux(827)
1629,1.0 x 0+treatment()+status(C)+au(2003)+auf(2003)+oper(Operable)+ct(Y)+aux(827)
1631,1.0 x 0+treatment()+status(C)+au(thn_2003)+auf(2003)+oper(Operable)+ct(Y)+aux(827)
1630,1.0 x 0+treatment()+status(C)+au(thn_827)+auf(2003)+oper(Operable)+ct(Y)+aux(827)
1632,1.0 x 0+treatment()+status(N)+au(828)+auf(2003)+oper(Operable)+ct(Y)+aux(828):R
1633,1.0 x 0+treatment()+status(C)+au(828)+auf(2003)+oper(Operable)+ct(Y)+aux(828)
1634,1.0 x 0+treatment()+status(C)+au(2003)+auf(2003)+oper(Operable)+ct(Y)+aux(828)
1636,1.0 x 0+treatment()+status(C)+au(thn_2003)+auf(2003)+oper(Operable)+ct(Y)+aux(828)
1635,1.0 x 0+treatment()+status(C)+au(thn_828)+auf(2003)+oper(Operable)+ct(Y)+aux(828)
1637,1.0 x 0+treatment()+status(N)+au(834)+auf(2003)+oper(Operable)+ct(Y)+aux(834):R
1638,1.0 x 0+treatment()+status(C)+au(834)+auf(2003)+oper(Operable)+ct(Y)+aux(834)
1639,1.0 x 0+treatment()+status(C)+au(2003)+auf(2003)+oper(Operable)+ct(Y)+aux(834)
1641,1.0 x 0+treatment()+status(C)+au(thn_2003)+auf(2003)+oper(Operable)+ct(Y)+aux(834)
1640,1.0 x 0+treatment()+status(C)+au(thn_834)+auf(2003)+oper(Operable)+ct(Y)+aux(834)
1642,1.0 x 0+treatment()+status(N)+au(841)+auf(2003)+oper(Operable)+ct(Y)+aux(841):R
1643,1.0 x 0+treatment()+status(C)+au(841)+auf(2003)+oper(Operable)+ct(Y)+aux(841)
1644,1.0 x 0+treatment()+status(C)+au(2003)+auf(2003)+oper(Operable)+ct(Y)+aux(841)
1646,1.0 x 0+treatment()+status(C)+au(thn_2003)+auf(2003)+oper(Operable)+ct(Y)+aux(841)
1645,1.0 x 0+treatment()+status(C)+au(thn_841)+auf(2003)+oper(Operable)+ct(Y)+aux(841)
1647,1.0 x 0+treatment()+status(N)+au(841)+auf(841)+oper(Reserve)+ct(N)+aux(841)
1648,1.0 x 0+treatment()+status(N)+au(863)+auf(863)+oper(Reserve)+ct(N)+aux(863)
1649,1.0 x 0+treatment()+status(N)+au(975)+auf(2003)+oper(Operable)+ct(Y)+aux(975):R
1650,1.0 x 0+treatment()+status(C)+au(975)+auf(2003)+oper(Operable)+ct(Y)+aux(975)
1651,1.0 x 0+treatment()+status(C)+au(2003)+auf(2003)+oper(Operable)+ct(Y)+aux(975)
1653,1.0 x 0+treatment()+status(C)+au(thn_2003)+auf(2003)+oper(Operable)+ct(Y)+aux(975)
1652,1.0 x 0+treatment()+status(C)+au(thn_975)+auf(2003)+oper(Operable)+ct(Y)+aux(975)
1654,1.0 x 0+treatment()+status(N)+au(53)+auf(2003)+oper(Operable)+ct(Y)+aux(53):R
1655,1.0 x 0+treatment()+status(C)+au(53)+auf(2003)+oper(Operable)+ct(Y)+aux(53)
1656,1.0 x 0+treatment()+status(C)+au(2003)+auf(2003)+oper(Operable)+ct(Y)+aux(53)
1658,1.0 x 0+treatment()+status(C)+au(thn_2003)+auf(2003)+oper(Operable)+ct(Y)+aux(53)
1657,1.0 x 0+treatment()+status(C)+au(thn_53)+auf(2003)+oper(Operable)+ct(Y)+aux(53)
1659,1.0 x 0+treatment()+status(N)+au(428)+auf(2013)+oper(Operable)+ct(Y)+aux(428):R
1660,1.0 x 0+treatment()+status(C)+au(428)+auf(2013)+oper(Operable)+ct(Y)+aux(428)
1661,1.0 x 0+treatment()+status(C)+au(2013)+auf(2013)+oper(Operable)+ct(Y)+aux(428)
1663,1.0 x 0+treatment()+status(C)+au(thn_2013)+auf(2013)+oper(Operable)+ct(Y)+aux(428)
1662,1.0 x 0+treatment()+status(C)+au(thn_428)+auf(2013)+oper(Operable)+ct(Y)+aux(428)
1664,1.0 x 0+treatment()+status(N)+au(504)+auf(2013)+oper(Low Operability)+ct(N)+aux(504):R
1665,1.0 x 0+treatment()+status(C)+au(504)+auf(2013)+oper(Low Operability)+ct(N)+aux(504)
1666,1.0 x 0+treatment()+status(C)+au(2013)+auf(2013)+oper(Low Operability)+ct(N)+aux(504)
1667,1.0 x 0+treatment()+status(N)+au(892)+auf(2013)+oper(Operable)+ct(Y)+aux(892):R
1668,1.0 x 0+treatment()+status(C)+au(892)+auf(2013)+oper(Operable)+ct(Y)+aux(892)
1669,1.0 x 0+treatment()+status(C)+au(2013)+auf(2013)+oper(Operable)+ct(Y)+aux(892)
1671,1.0 x 0+treatment()+status(C)+au(thn_2013)+auf(2013)+oper(Operable)+ct(Y)+aux(892)
1670,1.0 x 0+treatment()+status(C)+au(thn_892)+auf(2013)+oper(Operable)+ct(Y)+aux(892)
1672,1.0 x 0+treatment()+status(N)+au(905)+auf(905)+oper(Reserve)+ct(N)+aux(905)
1673,1.0 x 0+treatment()+status(N)+au(2101)+auf(968)+oper(Reserve)+ct(N)+aux(2101)
1674,1.0 x 0+treatment()+status(N)+au(976)+auf(2003)+oper(Operable)+ct(Y)+aux(976):R
1675,1.0 x 0+treatment()+status(C)+au(976)+auf(2003)+oper(Operable)+ct(Y)+aux(976)
1676,1.0 x 0+treatment()+status(C)+au(2003)+auf(2003)+oper(Operable)+ct(Y)+aux(976)
1678,1.0 x 0+treatment()+status(C)+au(thn_2003)+auf(2003)+oper(Operable)+ct(Y)+aux(976)
1677,1.0 x 0+treatment()+status(C)+au(thn_976)+auf(2003)+oper(Operable)+ct(Y)+aux(976)
1679,1.0 x 0+treatment()+status(N)+au(462)+auf(2023)+oper(Operable)+ct(Y)+aux(462):R
1680,1.0 x 0+treatment()+status(C)+au(462)+auf(2023)+oper(Operable)+ct(Y)+aux(462)
1681,1.0 x 0+treatment()+status(C)+au(2023)+auf(2023)+oper(Operable)+ct(Y)+aux(462)
1683,1.0 x 0+treatment()+status(C)+au(thn_2023)+auf(2023)+oper(Operable)+ct(Y)+aux(462)
1682,1.0 x 0+treatment()+status(C)+au(thn_462)+auf(2023)+oper(Operable)+ct(Y)+aux(462)
1684,1.0 x 0+treatment()+status(N)+au(794)+auf(2023)+oper(Operable)+ct(Y)+aux(794):R
1685,1.0 x 0+treatment()+status(C)+au(794)+auf(2023)+oper(Operable)+ct(Y)+aux(794)
1686,1.0 x 0+treatment()+status(C)+au(2023)+auf(2023)+oper(Operable)+ct(Y)+aux(794)
1688,1.0 x 0+treatment()+status(C)+au(thn_2023)+auf(2023)+oper(Operable)+ct(Y)+aux(794)
1687,1.0 x 0+treatment()+status(C)+au(thn_794)+auf(2023)+oper(Operable)+ct(Y)+aux(794)
1689,1.0 x 0+treatment()+status(N)+au(794)+auf(2003)+oper(Operable)+ct(Y)+aux(794):R
1690,1.0 x 0+treatment()+status(C)+au(794)+auf(2003)+oper(Operable)+ct(Y)+aux(794)
1691,1.0 x 0+treatment()+status(C)+au(2003)+auf(2003)+oper(Operable)+ct(Y)+aux(794)
1693,1.0 x 0+treatment()+status(C)+au(thn_2003)+auf(2003)+oper(Operable)+ct(Y)+aux(794)
1692,1.0 x 0+treatment()+status(C)+au(thn_794)+auf(2003)+oper(Operable)+ct(Y)+aux(794)
1694,1.0 x 0+treatment()+status(N)+au(883)+auf(2023)+oper(Operable)+ct(Y)+aux(883):R
1695,1.0 x 0+treatment()+status(C)+au(883)+auf(2023)+oper(Operable)+ct(Y)+aux(883)
1696,1.0 x 0+treatment()+status(C)+au(2023)+auf(2023)+oper(Operable)+ct(Y)+aux(883)
1698,1.0 x 0+treatment()+status(C)+au(thn_2023)+auf(2023)+oper(Operable)+ct(Y)+aux(883)
1697,1.0 x 0+treatment()+status(C)+au(thn_883)+auf(2023)+oper(Operable)+ct(Y)+aux(883)
1699,1.0 x 0+treatment()+status(N)+au(891)+auf(891)+oper(Reserve)+ct(N)+aux(891)
1700,1.0 x 0+treatment()+status(N)+au(915)+auf(2003)+oper(Operable)+ct(Y)+aux(915):R
1701,1.0 x 0+treatment()+status(C)+au(915)+auf(2003)+oper(Operable)+ct(Y)+aux(915)
1702,1.0 x 0+treatment()+status(C)+au(2003)+auf(2003)+oper(Operable)+ct(Y)+aux(915)
1704,1.0 x 0+treatment()+status(C)+au(thn_2003)+auf(2003)+oper(Operable)+ct(Y)+aux(915)
1703,1.0 x 0+treatment()+status(C)+au(thn_915)+auf(2003)+oper(Operable)+ct(Y)+aux(915)
1705,1.0 x 0+treatment()+status(N)+au(947)+auf(2003)+oper(Operable)+ct(Y)+aux(947):R
1706,1.0 x 0+treatment()+status(C)+au(947)+auf(2003)+oper(Operable)+ct(Y)+aux(947)
1707,1.0 x 0+treatment()+status(C)+au(2003)+auf(2003)+oper(Operable)+ct(Y)+aux(947)
1709,1.0 x 0+treatment()+status(C)+au(thn_2003)+auf(2003)+oper(Operable)+ct(Y)+aux(947)
1708,1.0 x 0+treatment()+status(C)+au(thn_947)+auf(2003)+oper(Operable)+ct(Y)+aux(947)
1710,1.0 x 0+treatment()+status(N)+au(981)+auf(2003)+oper(Operable)+ct(Y)+aux(981):R
1711,1.0 x 0+treatment()+status(C)+au(981)+auf(2003)+oper(Operable)+ct(Y)+aux(981)
1712,1.0 x 0+treatment()+status(C)+au(2003)+auf(2003)+oper(Operable)+ct(Y)+aux(981)
1714,1.0 x 0+treatment()+status(C)+au(thn_2003)+auf(2003)+oper(Operable)+ct(Y)+aux(981)
1713,1.0 x 0+treatment()+status(C)+au(thn_981)+auf(2003)+oper(Operable)+ct(Y)+aux(981)
1715,1.0 x 0+treatment()+status(N)+au(1013)+auf(1013)+oper(Reserve)+ct(N)+aux(1013)
1716,1.0 x 0+treatment()+status(N)+au(1040)+auf(2003)+oper(Low Operability)+ct(N)+aux(1040):R
1717,1.0 x 0+treatment()+status(C)+au(1040)+auf(2003)+oper(Low Operability)+ct(N)+aux(1040)
1718,1.0 x 0+treatment()+status(C)+au(2003)+auf(2003)+oper(Low Operability)+ct(N)+aux(1040)
1719,1.0 x 0+treatment()+status(N)+au(181)+auf(2023)+oper(Operable)+ct(Y)+aux(181):R
1720,1.0 x 0+treatment()+status(C)+au(181)+auf(2023)+oper(Operable)+ct(Y)+aux(181)
1721,1.0 x 0+treatment()+status(C)+au(2023)+auf(2023)+oper(Operable)+ct(Y)+aux(181)
1723,1.0 x 0+treatment()+status(C)+au(thn_2023)+auf(2023)+oper(Operable)+ct(Y)+aux(181)
1722,1.0 x 0+treatment()+status(C)+au(thn_181)+auf(2023)+oper(Operable)+ct(Y)+aux(181)
1724,1.0 x 0+treatment()+status(N)+au(2101)+auf(928)+oper(Reserve)+ct(N)+aux(2101)
1725,1.0 x 0+treatment()+status(N)+au(128)+auf(2013)+oper(Operable)+ct(Y)+aux(128):R
1726,1.0 x 0+treatment()+status(C)+au(128)+auf(2013)+oper(Operable)+ct(Y)+aux(128)
1727,1.0 x 0+treatment()+status(C)+au(2013)+auf(2013)+oper(Operable)+ct(Y)+aux(128)
1729,1.0 x 0+treatment()+status(C)+au(thn_2013)+auf(2013)+oper(Operable)+ct(Y)+aux(128)
1728,1.0 x 0+treatment()+status(C)+au(thn_128)+auf(2013)+oper(Operable)+ct(Y)+aux(128)
1730,1.0 x 0+treatment()+status(N)+au(786)+auf(2003)+oper(Operable)+ct(Y)+aux(786):R
1731,1.0 x 0+treatment()+status(C)+au(786)+auf(2003)+oper(Operable)+ct(Y)+aux(786)
1732,1.0 x 0+treatment()+status(C)+au(2003)+auf(2003)+oper(Operable)+ct(Y)+aux(786)
1734,1.0 x 0+treatment()+status(C)+au(thn_2003)+auf(2003)+oper(Operable)+ct(Y)+aux(786)
1733,1.0 x 0+treatment()+status(C)+au(thn_786)+auf(2003)+oper(Operable)+ct(Y)+aux(786)
1735,1.0 x 0+treatment()+status(N)+au(54)+auf(2003)+oper(Operable)+ct(Y)+aux(54):R
1736,1.0 x 0+treatment()+status(C)+au(54)+auf(2003)+oper(Operable)+ct(Y)+aux(54)
1737,1.0 x 0+treatment()+status(C)+au(2003)+auf(2003)+oper(Operable)+ct(Y)+aux(54)
1739,1.0 x 0+treatment()+status(C)+au(thn_2003)+auf(2003)+oper(Operable)+ct(Y)+aux(54)
1738,1.0 x 0+treatment()+status(C)+au(thn_54)+auf(2003)+oper(Operable)+ct(Y)+aux(54)
1740,1.0 x 0+treatment()+status(N)+au(88)+auf(2003)+oper(Operable)+ct(Y)+aux(88):R
1741,1.0 x 0+treatment()+status(C)+au(88)+auf(2003)+oper(Operable)+ct(Y)+aux(88)
1742,1.0 x 0+treatment()+status(C)+au(2003)+auf(2003)+oper(Operable)+ct(Y)+aux(88)
1744,1.0 x 0+treatment()+status(C)+au(thn_2003)+auf(2003)+oper(Operable)+ct(Y)+aux(88)
1743,1.0 x 0+treatment()+status(C)+au(thn_88)+auf(2003)+oper(Operable)+ct(Y)+aux(88)
1745,1.0 x 0+treatment()+status(N)+au(199)+auf(2003)+oper(Operable)+ct(Y)+aux(199):R
1746,1.0 x 0+treatment()+status(C)+au(199)+auf(2003)+oper(Operable)+ct(Y)+aux(199)
1747,1.0 x 0+treatment()+status(C)+au(2003)+auf(2003)+oper(Operable)+ct(Y)+aux(199)
1749,1.0 x 0+treatment()+status(C)+au(thn_2003)+auf(2003)+oper(Operable)+ct(Y)+aux(199)
1748,1.0 x 0+treatment()+status(C)+au(thn_199)+auf(2003)+oper(Operable)+ct(Y)+aux(199)
1750,1.0 x 0+treatment()+status(N)+au(2121)+auf(690)+oper(Reserve)+ct(N)+aux(2121)
1751,1.0 x 0+treatment()+status(N)+au(5)+auf(2023)+oper(Operable)+ct(Y)+aux(5):R
1752,1.0 x 0+treatment()+status(C)+au(5)+auf(2023)+oper(Operable)+ct(Y)+aux(5)
1753,1.0 x 0+treatment()+status(C)+au(2023)+auf(2023)+oper(Operable)+ct(Y)+aux(5)
1755,1.0 x 0+treatment()+status(C)+au(thn_2023)+auf(2023)+oper(Operable)+ct(Y)+aux(5)
1754,1.0 x 0+treatment()+status(C)+au(thn_5)+auf(2023)+oper(Operable)+ct(Y)+aux(5)
1756,1.0 x 0+treatment()+status(N)+au(205)+auf(2003)+oper(Operable)+ct(Y)+aux(205):R
1757,1.0 x 0+treatment()+status(C)+au(205)+auf(2003)+oper(Operable)+ct(Y)+aux(205)
1758,1.0 x 0+treatment()+status(C)+au(2003)+auf(2003)+oper(Operable)+ct(Y)+aux(205)
1760,1.0 x 0+treatment()+status(C)+au(thn_2003)+auf(2003)+oper(Operable)+ct(Y)+aux(205)
1759,1.0 x 0+treatment()+status(C)+au(thn_205)+auf(2003)+oper(Operable)+ct(Y)+aux(205)
1761,1.0 x 0+treatment()+status(N)+au(653)+auf(653)+oper(Reserve)+ct(N)+aux(653)
1762,1.0 x 0+treatment()+status(N)+au(122)+auf(2023)+oper(Operable)+ct(Y)+aux(122):R
1763,1.0 x 0+treatment()+status(C)+au(122)+auf(2023)+oper(Operable)+ct(Y)+aux(122)
1764,1.0 x 0+treatment()+status(C)+au(2023)+auf(2023)+oper(Operable)+ct(Y)+aux(122)
1766,1.0 x 0+treatment()+status(C)+au(thn_2023)+auf(2023)+oper(Operable)+ct(Y)+aux(122)
1765,1.0 x 0+treatment()+status(C)+au(thn_122)+auf(2023)+oper(Operable)+ct(Y)+aux(122)
1767,1.0 x 0+treatment()+status(N)+au(434)+auf(2013)+oper(Operable)+ct(Y)+aux(434):R
1768,1.0 x 0+treatment()+status(C)+au(434)+auf(2013)+oper(Operable)+ct(Y)+aux(434)
1769,1.0 x 0+treatment()+status(C)+au(2013)+auf(2013)+oper(Operable)+ct(Y)+aux(434)
1771,1.0 x 0+treatment()+status(C)+au(thn_2013)+auf(2013)+oper(Operable)+ct(Y)+aux(434)
1770,1.0 x 0+treatment()+status(C)+au(thn_434)+auf(2013)+oper(Operable)+ct(Y)+aux(434)
1772,1.0 x 0+treatment()+status(N)+au(844)+auf(2003)+oper(Operable)+ct(Y)+aux(844):R
1773,1.0 x 0+treatment()+status(C)+au(844)+auf(2003)+oper(Operable)+ct(Y)+aux(844)
1774,1.0 x 0+treatment()+status(C)+au(2003)+auf(2003)+oper(Operable)+ct(Y)+aux(844)
1776,1.0 x 0+treatment()+status(C)+au(thn_2003)+auf(2003)+oper(Operable)+ct(Y)+aux(844)
1775,1.0 x 0+treatment()+status(C)+au(thn_844)+auf(2003)+oper(Operable)+ct(Y)+aux(844)
1777,1.0 x 0+treatment()+status(N)+au(396)+auf(2003)+oper(Operable)+ct(Y)+aux(396):R
1778,1.0 x 0+treatment()+status(C)+au(396)+auf(2003)+oper(Operable)+ct(Y)+aux(396)
1779,1.0 x 0+treatment()+status(C)+au(2003)+auf(2003)+oper(Operable)+ct(Y)+aux(396)
1781,1.0 x 0+treatment()+status(C)+au(thn_2003)+auf(2003)+oper(Operable)+ct(Y)+aux(396)
1780,1.0 x 0+treatment()+status(C)+au(thn_396)+auf(2003)+oper(Operable)+ct(Y)+aux(396)
1782,1.0 x 0+treatment()+status(N)+au(191)+auf(2003)+oper(Operable)+ct(Y)+aux(191):R
1783,1.0 x 0+treatment()+status(C)+au(191)+auf(2003)+oper(Operable)+ct(Y)+aux(191)
1784,1.0 x 0+treatment()+status(C)+au(2003)+auf(2003)+oper(Operable)+ct(Y)+aux(191)
1786,1.0 x 0+treatment()+status(C)+au(thn_2003)+auf(2003)+oper(Operable)+ct(Y)+aux(191)
1785,1.0 x 0+treatment()+status(C)+au(thn_191)+auf(2003)+oper(Operable)+ct(Y)+aux(191)
1787,1.0 x 0+treatment()+status(N)+au(294)+auf(2003)+oper(Operable)+ct(Y)+aux(294):R
1788,1.0 x 0+treatment()+status(C)+au(294)+auf(2003)+oper(Operable)+ct(Y)+aux(294)
1789,1.0 x 0+treatment()+status(C)+au(2003)+auf(2003)+oper(Operable)+ct(Y)+aux(294)
1791,1.0 x 0+treatment()+status(C)+au(thn_2003)+auf(2003)+oper(Operable)+ct(Y)+aux(294)
1790,1.0 x 0+treatment()+status(C)+au(thn_294)+auf(2003)+oper(Operable)+ct(Y)+aux(294)
1792,1.0 x 0+treatment()+status(N)+au(783)+auf(2013)+oper(Operable)+ct(Y)+aux(783):R
1793,1.0 x 0+treatment()+status(C)+au(783)+auf(2013)+oper(Operable)+ct(Y)+aux(783)
1794,1.0 x 0+treatment()+status(C)+au(2013)+auf(2013)+oper(Operable)+ct(Y)+aux(783)
1796,1.0 x 0+treatment()+status(C)+au(thn_2013)+auf(2013)+oper(Operable)+ct(Y)+aux(783)
1795,1.0 x 0+treatment()+status(C)+au(thn_783)+auf(2013)+oper(Operable)+ct(Y)+aux(783)
1797,1.0 x 0+treatment()+status(N)+au(2101)+auf(876)+oper(Reserve)+ct(N)+aux(2101)
1798,1.0 x 0+treatment()+status(N)+au(954)+auf(2013)+oper(Operable)+ct(Y)+aux(954):R
1799,1.0 x 0+treatment()+status(C)+au(954)+auf(2013)+oper(Operable)+ct(Y)+aux(954)
1800,1.0 x 0+treatment()+status(C)+au(2013)+auf(2013)+oper(Operable)+ct(Y)+aux(954)
1802,1.0 x 0+treatment()+status(C)+au(thn_2013)+auf(2013)+oper(Operable)+ct(Y)+aux(954)
1801,1.0 x 0+treatment()+status(C)+au(thn_954)+auf(2013)+oper(Operable)+ct(Y)+aux(954)
1803,1.0 x 0+treatment()+status(N)+au(400)+auf(2003)+oper(Low Operability)+ct(N)+aux(400):R
1804,1.0 x 0+treatment()+status(C)+au(400)+auf(2003)+oper(Low Operability)+ct(N)+aux(400)
1805,1.0 x 0+treatment()+status(C)+au(2003)+auf(2003)+oper(Low Operability)+ct(N)+aux(400)
1806,1.0 x 0+treatment()+status(N)+au(485)+auf(2003)+oper(Operable)+ct(Y)+aux(485):R
1807,1.0 x 0+treatment()+status(C)+au(485)+auf(2003)+oper(Operable)+ct(Y)+aux(485)
1808,1.0 x 0+treatment()+status(C)+au(2003)+auf(2003)+oper(Operable)+ct(Y)+aux(485)
1810,1.0 x 0+treatment()+status(C)+au(thn_2003)+auf(2003)+oper(Operable)+ct(Y)+aux(485)
1809,1.0 x 0+treatment()+status(C)+au(thn_485)+auf(2003)+oper(Operable)+ct(Y)+aux(485)
1811,1.0 x 0+treatment()+status(N)+au(18)+auf(2003)+oper(Operable)+ct(Y)+aux(18):R
1812,1.0 x 0+treatment()+status(C)+au(18)+auf(2003)+oper(Operable)+ct(Y)+aux(18)
1813,1.0 x 0+treatment()+status(C)+au(2003)+auf(2003)+oper(Operable)+ct(Y)+aux(18)
1815,1.0 x 0+treatment()+status(C)+au(thn_2003)+auf(2003)+oper(Operable)+ct(Y)+aux(18)
1814,1.0 x 0+treatment()+status(C)+au(thn_18)+auf(2003)+oper(Operable)+ct(Y)+aux(18)
1816,1.0 x 0+treatment()+status(N)+au(143)+auf(2003)+oper(Operable)+ct(Y)+aux(143):R
1817,1.0 x 0+treatment()+status(C)+au(143)+auf(2003)+oper(Operable)+ct(Y)+aux(143)
1818,1.0 x 0+treatment()+status(C)+au(2003)+auf(2003)+oper(Operable)+ct(Y)+aux(143)
1820,1.0 x 0+treatment()+status(C)+au(thn_2003)+auf(2003)+oper(Operable)+ct(Y)+aux(143)
1819,1.0 x 0+treatment()+status(C)+au(thn_143)+auf(2003)+oper(Operable)+ct(Y)+aux(143)
1821,1.0 x 0+treatment()+status(N)+au(461)+auf(2023)+oper(Operable)+ct(Y)+aux(461):R
1822,1.0 x 0+treatment()+status(C)+au(461)+auf(2023)+oper(Operable)+ct(Y)+aux(461)
1823,1.0 x 0+treatment()+status(C)+au(2023)+auf(2023)+oper(Operable)+ct(Y)+aux(461)
1825,1.0 x 0+treatment()+status(C)+au(thn_2023)+auf(2023)+oper(Operable)+ct(Y)+aux(461)
1824,1.0 x 0+treatment()+status(C)+au(thn_461)+auf(2023)+oper(Operable)+ct(Y)+aux(461)
1826,1.0 x 0+treatment()+status(N)+au(971)+auf(2003)+oper(Operable)+ct(Y)+aux(971):R
1827,1.0 x 0+treatment()+status(C)+au(971)+auf(2003)+oper(Operable)+ct(Y)+aux(971)
1828,1.0 x 0+treatment()+status(C)+au(2003)+auf(2003)+oper(Operable)+ct(Y)+aux(971)
1830,1.0 x 0+treatment()+status(C)+au(thn_2003)+auf(2003)+oper(Operable)+ct(Y)+aux(971)
1829,1.0 x 0+treatment()+status(C)+au(thn_971)+auf(2003)+oper(Operable)+ct(Y)+aux(971)
1831,1.0 x 0+treatment()+status(N)+au(1025)+auf(2023)+oper(Operable)+ct(Y)+aux(1025):R
1832,1.0 x 0+treatment()+status(C)+au(1025)+auf(2023)+oper(Operable)+ct(Y)+aux(1025)
1833,1.0 x 0+treatment()+status(C)+au(2023)+auf(2023)+oper(Operable)+ct(Y)+aux(1025)
1835,1.0 x 0+treatment()+status(C)+au(thn_2023)+auf(2023)+oper(Operable)+ct(Y)+aux(1025)
1834,1.0 x 0+treatment()+status(C)+au(thn_1025)+auf(2023)+oper(Operable)+ct(Y)+aux(1025)
1836,1.0 x 0+treatment()+status(N)+au(110)+auf(2004)+oper(Operable)+ct(Y)+aux(110):R
1837,1.0 x 0+treatment()+status(C)+au(110)+auf(2004)+oper(Operable)+ct(Y)+aux(110)
1838,1.0 x 0+treatment()+status(C)+au(2004)+auf(2004)+oper(Operable)+ct(Y)+aux(110)
