TRACK,STRATA
578,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(cwh_vm_1_cw_hw)+auf(cwh_vm_1_cw_hw)+oper(Operable)+ct(Y)+aux(756)+hasnatcurve(Y)
579,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_vm_1_cw_hw)+auf(cwh_vm_1_cw_hw)+oper(Operable)+ct(Y)+aux(756)+hasnatcurve(Y)
580,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(THN)+au(cwh_vm_1_cw_hw)+auf(cwh_vm_1_cw_hw)+oper(Operable)+ct(Y)+aux(756)+hasnatcurve(Y)
581,1.0 x 0+treatment()+status(N)+origin(treated)+statecode(EM)+au(cwh_vm_2_hw_cw)+auf(cwh_vm_2_hw_cw)+oper(Operable)+ct(Y)+aux(1050)+hasnatcurve(Y):R
582,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(cwh_vm_2_hw_cw)+auf(cwh_vm_2_hw_cw)+oper(Operable)+ct(Y)+aux(1050)+hasnatcurve(Y)
583,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_vm_2_hw_cw)+auf(cwh_vm_2_hw_cw)+oper(Operable)+ct(Y)+aux(1050)+hasnatcurve(Y)
584,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(THN)+au(cwh_vm_2_hw_cw)+auf(cwh_vm_2_hw_cw)+oper(Operable)+ct(Y)+aux(1050)+hasnatcurve(Y)
585,1.0 x 0+treatment()+status(N)+origin(treated)+statecode(EM)+au(cwh_dm_x_dr_act)+auf(cwh_dm_x_dr_act)+oper(Reserve)+ct(N)+aux(214)+hasnatcurve(N)
586,1.0 x 0+treatment()+status(N)+origin(natural)+statecode(EN)+au(cwh_dm_x_cw_hw)+auf(cwh_dm_x_cw_hw)+oper(Operable)+ct(Y)+aux(769)+hasnatcurve(Y):R
587,1.0 x 0+treatment()+status(C)+origin(natural)+statecode(EN)+au(cwh_dm_x_cw_hw)+auf(cwh_dm_x_cw_hw)+oper(Operable)+ct(Y)+aux(769)+hasnatcurve(Y)
588,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_dm_x_cw_hw)+auf(cwh_dm_x_cw_hw)+oper(Operable)+ct(Y)+aux(769)+hasnatcurve(Y)
590,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(THN)+au(cwh_dm_x_cw_hw)+auf(cwh_dm_x_cw_hw)+oper(Operable)+ct(Y)+aux(769)+hasnatcurve(Y)
589,1.0 x 0+treatment()+status(C)+origin(natural)+statecode(THN)+au(cwh_dm_x_cw_hw)+auf(cwh_dm_x_cw_hw)+oper(Operable)+ct(Y)+aux(769)+hasnatcurve(Y)
591,1.0 x 0+treatment()+status(N)+origin(treated)+statecode(EM)+au(cwh_vm_2_cw_hw)+auf(cwh_vm_2_cw_hw)+oper(Operable)+ct(Y)+aux(153)+hasnatcurve(Y):R
592,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(cwh_vm_2_cw_hw)+auf(cwh_vm_2_cw_hw)+oper(Operable)+ct(Y)+aux(153)+hasnatcurve(Y)
593,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_vm_2_cw_hw)+auf(cwh_vm_2_cw_hw)+oper(Operable)+ct(Y)+aux(153)+hasnatcurve(Y)
594,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(THN)+au(cwh_vm_2_cw_hw)+auf(cwh_vm_2_cw_hw)+oper(Operable)+ct(Y)+aux(153)+hasnatcurve(Y)
595,1.0 x 0+treatment()+status(N)+origin(natural)+statecode(EN)+au(cwh_vm_2_hw_cw)+auf(cwh_vm_2_hw_cw)+oper(Operable)+ct(Y)+aux(392)+hasnatcurve(Y):R
596,1.0 x 0+treatment()+status(C)+origin(natural)+statecode(EN)+au(cwh_vm_2_hw_cw)+auf(cwh_vm_2_hw_cw)+oper(Operable)+ct(Y)+aux(392)+hasnatcurve(Y)
597,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_vm_2_hw_cw)+auf(cwh_vm_2_hw_cw)+oper(Operable)+ct(Y)+aux(392)+hasnatcurve(Y)
599,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(THN)+au(cwh_vm_2_hw_cw)+auf(cwh_vm_2_hw_cw)+oper(Operable)+ct(Y)+aux(392)+hasnatcurve(Y)
598,1.0 x 0+treatment()+status(C)+origin(natural)+statecode(THN)+au(cwh_vm_2_hw_cw)+auf(cwh_vm_2_hw_cw)+oper(Operable)+ct(Y)+aux(392)+hasnatcurve(Y)
600,1.0 x 0+treatment()+status(N)+origin(natural)+statecode(EN)+au(cwh_dm_x_cw_hw)+auf(cwh_dm_x_cw_hw)+oper(Operable)+ct(Y)+aux(398)+hasnatcurve(Y):R
601,1.0 x 0+treatment()+status(C)+origin(natural)+statecode(EN)+au(cwh_dm_x_cw_hw)+auf(cwh_dm_x_cw_hw)+oper(Operable)+ct(Y)+aux(398)+hasnatcurve(Y)
602,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_dm_x_cw_hw)+auf(cwh_dm_x_cw_hw)+oper(Operable)+ct(Y)+aux(398)+hasnatcurve(Y)
604,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(THN)+au(cwh_dm_x_cw_hw)+auf(cwh_dm_x_cw_hw)+oper(Operable)+ct(Y)+aux(398)+hasnatcurve(Y)
603,1.0 x 0+treatment()+status(C)+origin(natural)+statecode(THN)+au(cwh_dm_x_cw_hw)+auf(cwh_dm_x_cw_hw)+oper(Operable)+ct(Y)+aux(398)+hasnatcurve(Y)
605,1.0 x 0+treatment()+status(N)+origin(natural)+statecode(EN)+au(cwh_dm_x_fdc_hw)+auf(cwh_dm_x_fdc_hw)+oper(Reserve)+ct(N)+aux(473)+hasnatcurve(Y)
606,1.0 x 0+treatment()+status(N)+origin(treated)+statecode(EM)+au(cwh_dm_x_fdc_hw)+auf(cwh_dm_x_fdc_hw)+oper(Operable)+ct(Y)+aux(539)+hasnatcurve(Y):R
607,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(cwh_dm_x_fdc_hw)+auf(cwh_dm_x_fdc_hw)+oper(Operable)+ct(Y)+aux(539)+hasnatcurve(Y)
608,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_dm_x_fdc_hw)+auf(cwh_dm_x_fdc_hw)+oper(Operable)+ct(Y)+aux(539)+hasnatcurve(Y)
609,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(THN)+au(cwh_dm_x_fdc_hw)+auf(cwh_dm_x_fdc_hw)+oper(Operable)+ct(Y)+aux(539)+hasnatcurve(Y)
610,1.0 x 0+treatment()+status(N)+origin(treated)+statecode(EM)+au(cwh_vm_1_hw_cw)+auf(cwh_vm_1_hw_cw)+oper(Operable)+ct(Y)+aux(565)+hasnatcurve(Y):R
611,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(cwh_vm_1_hw_cw)+auf(cwh_vm_1_hw_cw)+oper(Operable)+ct(Y)+aux(565)+hasnatcurve(Y)
612,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_vm_1_hw_cw)+auf(cwh_vm_1_hw_cw)+oper(Operable)+ct(Y)+aux(565)+hasnatcurve(Y)
613,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(THN)+au(cwh_vm_1_hw_cw)+auf(cwh_vm_1_hw_cw)+oper(Operable)+ct(Y)+aux(565)+hasnatcurve(Y)
614,1.0 x 0+treatment()+status(N)+origin(natural)+statecode(EN)+au(cwh_dm_x_cw_hw)+auf(cwh_dm_x_cw_hw)+oper(Low Operability)+ct(N)+aux(620)+hasnatcurve(Y):R
615,1.0 x 0+treatment()+status(C)+origin(natural)+statecode(EN)+au(cwh_dm_x_cw_hw)+auf(cwh_dm_x_cw_hw)+oper(Low Operability)+ct(N)+aux(620)+hasnatcurve(Y)
616,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_dm_x_cw_hw)+auf(cwh_dm_x_cw_hw)+oper(Low Operability)+ct(N)+aux(620)+hasnatcurve(Y)
617,1.0 x 0+treatment()+status(N)+origin(natural)+statecode(EN)+au(cwh_vm_2_hw_cw)+auf(cwh_vm_2_hw_cw)+oper(Operable)+ct(Y)+aux(700)+hasnatcurve(Y):R
618,1.0 x 0+treatment()+status(C)+origin(natural)+statecode(EN)+au(cwh_vm_2_hw_cw)+auf(cwh_vm_2_hw_cw)+oper(Operable)+ct(Y)+aux(700)+hasnatcurve(Y)
619,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_vm_2_hw_cw)+auf(cwh_vm_2_hw_cw)+oper(Operable)+ct(Y)+aux(700)+hasnatcurve(Y)
621,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(THN)+au(cwh_vm_2_hw_cw)+auf(cwh_vm_2_hw_cw)+oper(Operable)+ct(Y)+aux(700)+hasnatcurve(Y)
620,1.0 x 0+treatment()+status(C)+origin(natural)+statecode(THN)+au(cwh_vm_2_hw_cw)+auf(cwh_vm_2_hw_cw)+oper(Operable)+ct(Y)+aux(700)+hasnatcurve(Y)
622,1.0 x 0+treatment()+status(N)+origin(treated)+statecode(EM)+au(cwh_vm_1_cw_hw)+auf(cwh_vm_1_cw_hw)+oper(Operable)+ct(Y)+aux(722)+hasnatcurve(Y):R
623,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(cwh_vm_1_cw_hw)+auf(cwh_vm_1_cw_hw)+oper(Operable)+ct(Y)+aux(722)+hasnatcurve(Y)
624,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_vm_1_cw_hw)+auf(cwh_vm_1_cw_hw)+oper(Operable)+ct(Y)+aux(722)+hasnatcurve(Y)
625,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(THN)+au(cwh_vm_1_cw_hw)+auf(cwh_vm_1_cw_hw)+oper(Operable)+ct(Y)+aux(722)+hasnatcurve(Y)
626,1.0 x 0+treatment()+status(N)+origin(treated)+statecode(EM)+au(cwh_vm_2_hw_fdc)+auf(cwh_vm_2_hw_fdc)+oper(Operable)+ct(N)+aux(1008)+hasnatcurve(Y):R
627,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(cwh_vm_2_hw_fdc)+auf(cwh_vm_2_hw_fdc)+oper(Operable)+ct(N)+aux(1008)+hasnatcurve(Y)
628,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_vm_2_hw_fdc)+auf(cwh_vm_2_hw_fdc)+oper(Operable)+ct(N)+aux(1008)+hasnatcurve(Y)
629,1.0 x 0+treatment()+status(N)+origin(treated)+statecode(EM)+au(cwh_vm_2_hw_fdc)+auf(cwh_vm_2_hw_fdc)+oper(Operable)+ct(N)+aux(1034)+hasnatcurve(Y):R
630,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(cwh_vm_2_hw_fdc)+auf(cwh_vm_2_hw_fdc)+oper(Operable)+ct(N)+aux(1034)+hasnatcurve(Y)
631,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_vm_2_hw_fdc)+auf(cwh_vm_2_hw_fdc)+oper(Operable)+ct(N)+aux(1034)+hasnatcurve(Y)
632,1.0 x 0+treatment()+status(N)+origin(treated)+statecode(EM)+au(cwh_vm_2_cw_fdc)+auf(cwh_vm_2_cw_fdc)+oper(Operable)+ct(Y)+aux(195)+hasnatcurve(N):R
633,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(cwh_vm_2_cw_fdc)+auf(cwh_vm_2_cw_fdc)+oper(Operable)+ct(Y)+aux(195)+hasnatcurve(N)
634,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_vm_2_cw_fdc)+auf(cwh_vm_2_cw_fdc)+oper(Operable)+ct(Y)+aux(195)+hasnatcurve(N)
635,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(THN)+au(cwh_vm_2_cw_fdc)+auf(cwh_vm_2_cw_fdc)+oper(Operable)+ct(Y)+aux(195)+hasnatcurve(N)
636,1.0 x 0+treatment()+status(N)+origin(natural)+statecode(EN)+au(cwh_dm_x_hw_cw)+auf(cwh_dm_x_hw_cw)+oper(Operable)+ct(Y)+aux(397)+hasnatcurve(Y):R
637,1.0 x 0+treatment()+status(C)+origin(natural)+statecode(EN)+au(cwh_dm_x_hw_cw)+auf(cwh_dm_x_hw_cw)+oper(Operable)+ct(Y)+aux(397)+hasnatcurve(Y)
638,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_dm_x_hw_cw)+auf(cwh_dm_x_hw_cw)+oper(Operable)+ct(Y)+aux(397)+hasnatcurve(Y)
640,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(THN)+au(cwh_dm_x_hw_cw)+auf(cwh_dm_x_hw_cw)+oper(Operable)+ct(Y)+aux(397)+hasnatcurve(Y)
639,1.0 x 0+treatment()+status(C)+origin(natural)+statecode(THN)+au(cwh_dm_x_hw_cw)+auf(cwh_dm_x_hw_cw)+oper(Operable)+ct(Y)+aux(397)+hasnatcurve(Y)
641,1.0 x 0+treatment()+status(N)+origin(natural)+statecode(EN)+au(cwh_vm_2_hw_fdc)+auf(cwh_vm_2_hw_fdc)+oper(Low Operability)+ct(N)+aux(466)+hasnatcurve(Y):R
642,1.0 x 0+treatment()+status(C)+origin(natural)+statecode(EN)+au(cwh_vm_2_hw_fdc)+auf(cwh_vm_2_hw_fdc)+oper(Low Operability)+ct(N)+aux(466)+hasnatcurve(Y)
643,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_vm_2_hw_fdc)+auf(cwh_vm_2_hw_fdc)+oper(Low Operability)+ct(N)+aux(466)+hasnatcurve(Y)
644,1.0 x 0+treatment()+status(N)+origin(natural)+statecode(EN)+au(cwh_vm_2_hw_fdc)+auf(cwh_vm_2_hw_fdc)+oper(Operable)+ct(Y)+aux(520)+hasnatcurve(Y):R
645,1.0 x 0+treatment()+status(C)+origin(natural)+statecode(EN)+au(cwh_vm_2_hw_fdc)+auf(cwh_vm_2_hw_fdc)+oper(Operable)+ct(Y)+aux(520)+hasnatcurve(Y)
646,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_vm_2_hw_fdc)+auf(cwh_vm_2_hw_fdc)+oper(Operable)+ct(Y)+aux(520)+hasnatcurve(Y)
648,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(THN)+au(cwh_vm_2_hw_fdc)+auf(cwh_vm_2_hw_fdc)+oper(Operable)+ct(Y)+aux(520)+hasnatcurve(Y)
647,1.0 x 0+treatment()+status(C)+origin(natural)+statecode(THN)+au(cwh_vm_2_hw_fdc)+auf(cwh_vm_2_hw_fdc)+oper(Operable)+ct(Y)+aux(520)+hasnatcurve(Y)
649,1.0 x 0+treatment()+status(N)+origin(natural)+statecode(EN)+au(cwh_dm_x_hw_fdc)+auf(cwh_dm_x_hw_fdc)+oper(Low Operability)+ct(N)+aux(533)+hasnatcurve(Y):R
650,1.0 x 0+treatment()+status(C)+origin(natural)+statecode(EN)+au(cwh_dm_x_hw_fdc)+auf(cwh_dm_x_hw_fdc)+oper(Low Operability)+ct(N)+aux(533)+hasnatcurve(Y)
651,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_dm_x_hw_fdc)+auf(cwh_dm_x_hw_fdc)+oper(Low Operability)+ct(N)+aux(533)+hasnatcurve(Y)
652,1.0 x 0+treatment()+status(N)+origin(treated)+statecode(EM)+au(cwh_vm_1_hw_cw)+auf(cwh_vm_1_hw_cw)+oper(Low Operability)+ct(N)+aux(549)+hasnatcurve(Y):R
653,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(cwh_vm_1_hw_cw)+auf(cwh_vm_1_hw_cw)+oper(Low Operability)+ct(N)+aux(549)+hasnatcurve(Y)
654,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_vm_1_hw_cw)+auf(cwh_vm_1_hw_cw)+oper(Low Operability)+ct(N)+aux(549)+hasnatcurve(Y)
655,1.0 x 0+treatment()+status(N)+origin(treated)+statecode(EM)+au(cwh_vm_1_hw_cw)+auf(cwh_vm_1_hw_cw)+oper(Operable)+ct(Y)+aux(635)+hasnatcurve(Y):R
656,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(cwh_vm_1_hw_cw)+auf(cwh_vm_1_hw_cw)+oper(Operable)+ct(Y)+aux(635)+hasnatcurve(Y)
657,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_vm_1_hw_cw)+auf(cwh_vm_1_hw_cw)+oper(Operable)+ct(Y)+aux(635)+hasnatcurve(Y)
658,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(THN)+au(cwh_vm_1_hw_cw)+auf(cwh_vm_1_hw_cw)+oper(Operable)+ct(Y)+aux(635)+hasnatcurve(Y)
659,1.0 x 0+treatment()+status(N)+origin(natural)+statecode(EN)+au(cwh_vm_1_hw_cw)+auf(cwh_vm_1_hw_cw)+oper(Operable)+ct(Y)+aux(649)+hasnatcurve(Y):R
660,1.0 x 0+treatment()+status(C)+origin(natural)+statecode(EN)+au(cwh_vm_1_hw_cw)+auf(cwh_vm_1_hw_cw)+oper(Operable)+ct(Y)+aux(649)+hasnatcurve(Y)
661,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_vm_1_hw_cw)+auf(cwh_vm_1_hw_cw)+oper(Operable)+ct(Y)+aux(649)+hasnatcurve(Y)
663,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(THN)+au(cwh_vm_1_hw_cw)+auf(cwh_vm_1_hw_cw)+oper(Operable)+ct(Y)+aux(649)+hasnatcurve(Y)
662,1.0 x 0+treatment()+status(C)+origin(natural)+statecode(THN)+au(cwh_vm_1_hw_cw)+auf(cwh_vm_1_hw_cw)+oper(Operable)+ct(Y)+aux(649)+hasnatcurve(Y)
664,1.0 x 0+treatment()+status(N)+origin(natural)+statecode(EN)+au(cwh_vm_1_hw_fdc)+auf(cwh_vm_1_hw_fdc)+oper(Operable)+ct(Y)+aux(654)+hasnatcurve(Y):R
665,1.0 x 0+treatment()+status(C)+origin(natural)+statecode(EN)+au(cwh_vm_1_hw_fdc)+auf(cwh_vm_1_hw_fdc)+oper(Operable)+ct(Y)+aux(654)+hasnatcurve(Y)
666,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_vm_1_hw_fdc)+auf(cwh_vm_1_hw_fdc)+oper(Operable)+ct(Y)+aux(654)+hasnatcurve(Y)
668,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(THN)+au(cwh_vm_1_hw_fdc)+auf(cwh_vm_1_hw_fdc)+oper(Operable)+ct(Y)+aux(654)+hasnatcurve(Y)
667,1.0 x 0+treatment()+status(C)+origin(natural)+statecode(THN)+au(cwh_vm_1_hw_fdc)+auf(cwh_vm_1_hw_fdc)+oper(Operable)+ct(Y)+aux(654)+hasnatcurve(Y)
669,1.0 x 0+treatment()+status(N)+origin(treated)+statecode(EM)+au(cwh_dm_x_dr_act)+auf(cwh_dm_x_dr_act)+oper(Operable)+ct(Y)+aux(708)+hasnatcurve(N):R
670,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(cwh_dm_x_dr_act)+auf(cwh_dm_x_dr_act)+oper(Operable)+ct(Y)+aux(708)+hasnatcurve(N)
671,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_dm_x_dr_act)+auf(cwh_dm_x_dr_act)+oper(Operable)+ct(Y)+aux(708)+hasnatcurve(N)
672,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(THN)+au(cwh_dm_x_dr_act)+auf(cwh_dm_x_dr_act)+oper(Operable)+ct(Y)+aux(708)+hasnatcurve(N)
673,1.0 x 0+treatment()+status(N)+origin(treated)+statecode(EM)+au(cwh_vm_1_cw_hw)+auf(cwh_vm_1_cw_hw)+oper(Operable)+ct(Y)+aux(714)+hasnatcurve(Y):R
674,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(cwh_vm_1_cw_hw)+auf(cwh_vm_1_cw_hw)+oper(Operable)+ct(Y)+aux(714)+hasnatcurve(Y)
675,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_vm_1_cw_hw)+auf(cwh_vm_1_cw_hw)+oper(Operable)+ct(Y)+aux(714)+hasnatcurve(Y)
676,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(THN)+au(cwh_vm_1_cw_hw)+auf(cwh_vm_1_cw_hw)+oper(Operable)+ct(Y)+aux(714)+hasnatcurve(Y)
677,1.0 x 0+treatment()+status(N)+origin(treated)+statecode(EM)+au(cwh_vm_2_hw_ba)+auf(cwh_vm_2_hw_ba)+oper(Operable)+ct(Y)+aux(1027)+hasnatcurve(Y):R
678,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(cwh_vm_2_hw_ba)+auf(cwh_vm_2_hw_ba)+oper(Operable)+ct(Y)+aux(1027)+hasnatcurve(Y)
679,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_vm_2_hw_ba)+auf(cwh_vm_2_hw_ba)+oper(Operable)+ct(Y)+aux(1027)+hasnatcurve(Y)
680,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(THN)+au(cwh_vm_2_hw_ba)+auf(cwh_vm_2_hw_ba)+oper(Operable)+ct(Y)+aux(1027)+hasnatcurve(Y)
681,1.0 x 0+treatment()+status(N)+origin(treated)+statecode(EM)+au(cwh_dm_x_cw_fdc)+auf(cwh_dm_x_cw_fdc)+oper(Operable)+ct(Y)+aux(256)+hasnatcurve(Y):R
682,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(cwh_dm_x_cw_fdc)+auf(cwh_dm_x_cw_fdc)+oper(Operable)+ct(Y)+aux(256)+hasnatcurve(Y)
683,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_dm_x_cw_fdc)+auf(cwh_dm_x_cw_fdc)+oper(Operable)+ct(Y)+aux(256)+hasnatcurve(Y)
684,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(THN)+au(cwh_dm_x_cw_fdc)+auf(cwh_dm_x_cw_fdc)+oper(Operable)+ct(Y)+aux(256)+hasnatcurve(Y)
685,1.0 x 0+treatment()+status(N)+origin(natural)+statecode(EN)+au(cwh_dm_x_cw_hw)+auf(cwh_dm_x_cw_hw)+oper(Reserve)+ct(N)+aux(617)+hasnatcurve(Y)
686,1.0 x 0+treatment()+status(N)+origin(natural)+statecode(EN)+au(cwh_vm_2_hw_cw)+auf(cwh_vm_2_hw_cw)+oper(Reserve)+ct(N)+aux(652)+hasnatcurve(Y)
687,1.0 x 0+treatment()+status(N)+origin(natural)+statecode(EN)+au(cwh_dm_x_hw_fdc)+auf(cwh_dm_x_hw_fdc)+oper(Low Operability)+ct(N)+aux(657)+hasnatcurve(Y):R
688,1.0 x 0+treatment()+status(C)+origin(natural)+statecode(EN)+au(cwh_dm_x_hw_fdc)+auf(cwh_dm_x_hw_fdc)+oper(Low Operability)+ct(N)+aux(657)+hasnatcurve(Y)
689,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_dm_x_hw_fdc)+auf(cwh_dm_x_hw_fdc)+oper(Low Operability)+ct(N)+aux(657)+hasnatcurve(Y)
690,1.0 x 0+treatment()+status(N)+origin(treated)+statecode(EM)+au(cwh_vm_1_hw_fdc)+auf(cwh_vm_1_hw_fdc)+oper(Operable)+ct(Y)+aux(672)+hasnatcurve(Y):R
691,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(cwh_vm_1_hw_fdc)+auf(cwh_vm_1_hw_fdc)+oper(Operable)+ct(Y)+aux(672)+hasnatcurve(Y)
692,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_vm_1_hw_fdc)+auf(cwh_vm_1_hw_fdc)+oper(Operable)+ct(Y)+aux(672)+hasnatcurve(Y)
693,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(THN)+au(cwh_vm_1_hw_fdc)+auf(cwh_vm_1_hw_fdc)+oper(Operable)+ct(Y)+aux(672)+hasnatcurve(Y)
694,1.0 x 0+treatment()+status(N)+origin(natural)+statecode(EN)+au(cwh_vm_2_fdc_hw)+auf(cwh_vm_2_fdc_hw)+oper(Operable)+ct(Y)+aux(755)+hasnatcurve(Y):R
695,1.0 x 0+treatment()+status(C)+origin(natural)+statecode(EN)+au(cwh_vm_2_fdc_hw)+auf(cwh_vm_2_fdc_hw)+oper(Operable)+ct(Y)+aux(755)+hasnatcurve(Y)
696,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_vm_2_fdc_hw)+auf(cwh_vm_2_fdc_hw)+oper(Operable)+ct(Y)+aux(755)+hasnatcurve(Y)
698,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(THN)+au(cwh_vm_2_fdc_hw)+auf(cwh_vm_2_fdc_hw)+oper(Operable)+ct(Y)+aux(755)+hasnatcurve(Y)
697,1.0 x 0+treatment()+status(C)+origin(natural)+statecode(THN)+au(cwh_vm_2_fdc_hw)+auf(cwh_vm_2_fdc_hw)+oper(Operable)+ct(Y)+aux(755)+hasnatcurve(Y)
699,1.0 x 0+treatment()+status(N)+origin(treated)+statecode(EM)+au(cwh_dm_x_dr_act)+auf(cwh_dm_x_dr_act)+oper(Operable)+ct(Y)+aux(853)+hasnatcurve(N):R
700,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(cwh_dm_x_dr_act)+auf(cwh_dm_x_dr_act)+oper(Operable)+ct(Y)+aux(853)+hasnatcurve(N)
701,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_dm_x_dr_act)+auf(cwh_dm_x_dr_act)+oper(Operable)+ct(Y)+aux(853)+hasnatcurve(N)
702,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(THN)+au(cwh_dm_x_dr_act)+auf(cwh_dm_x_dr_act)+oper(Operable)+ct(Y)+aux(853)+hasnatcurve(N)
703,1.0 x 0+treatment()+status(N)+origin(treated)+statecode(EM)+au(cwh_vm_2_cw_fdc)+auf(cwh_vm_2_cw_fdc)+oper(Operable)+ct(Y)+aux(33)+hasnatcurve(N):R
704,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(cwh_vm_2_cw_fdc)+auf(cwh_vm_2_cw_fdc)+oper(Operable)+ct(Y)+aux(33)+hasnatcurve(N)
705,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_vm_2_cw_fdc)+auf(cwh_vm_2_cw_fdc)+oper(Operable)+ct(Y)+aux(33)+hasnatcurve(N)
706,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(THN)+au(cwh_vm_2_cw_fdc)+auf(cwh_vm_2_cw_fdc)+oper(Operable)+ct(Y)+aux(33)+hasnatcurve(N)
707,1.0 x 0+treatment()+status(N)+origin(treated)+statecode(EM)+au(cwh_dm_x_cw_hw)+auf(cwh_dm_x_cw_hw)+oper(Operable)+ct(Y)+aux(79)+hasnatcurve(Y):R
708,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(EM)+au(cwh_dm_x_cw_hw)+auf(cwh_dm_x_cw_hw)+oper(Operable)+ct(Y)+aux(79)+hasnatcurve(Y)
709,1.0 x 0+treatment()+status(C)+origin(treated)+statecode(FM)+au(cwh_dm_x_cw_hw)+auf(cwh_dm_x_cw_hw)+oper(Operable)+ct(Y)+aux(79)+hasnatcurve(Y)
