TRACK,OFFSET,NEXTAGE,CYCLE,status,origin,statecode,au,auf,oper,ct,aux,hasnatcurve
1392,0,0,0,N,treated,EM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Riparian,N,741,Y
1393,0,0,0,N,treated,EM,cwh_vm_1_cw_hw,cwh_vm_1_cw_hw,Operable,Y,1017,Y
1394,0,0,0,C,treated,EM,cwh_vm_1_cw_hw,cwh_vm_1_cw_hw,Operable,Y,1017,Y
1395,0,0,0,C,treated,FM,cwh_vm_1_cw_hw,cwh_vm_1_cw_hw,Operable,Y,1017,Y
1397,0,0,0,C,treated,FM,thn_cwh_vm_1_cw_hw,cwh_vm_1_cw_hw,Operable,Y,1017,Y
1396,0,0,0,C,treated,EM,thn_cwh_vm_1_cw_hw,cwh_vm_1_cw_hw,Operable,Y,1017,Y
1398,0,0,0,N,treated,EM,cwh_vm_1_cw_hw,cwh_vm_1_cw_hw,Reserve,N,1017,Y
1399,0,0,0,N,natural,EN,cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Reserve,N,1037,Y
1400,0,0,0,N,treated,EM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,685,Y
1401,0,0,0,C,treated,EM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,685,Y
1402,0,0,0,C,treated,FM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,685,Y
1404,0,0,0,C,treated,FM,thn_cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,685,Y
1403,0,0,0,C,treated,EM,thn_cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,685,Y
1405,0,0,0,N,treated,EM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,702,Y
1406,0,0,0,C,treated,EM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,702,Y
1407,0,0,0,C,treated,FM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,702,Y
1409,0,0,0,C,treated,FM,thn_cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,702,Y
1408,0,0,0,C,treated,EM,thn_cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,702,Y
1410,0,0,0,N,natural,EN,cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,24,Y
1411,0,0,0,C,natural,EN,cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,24,Y
1412,0,0,0,C,treated,FM,cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,24,Y
1414,0,0,0,C,treated,FM,thn_cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,24,Y
1413,0,0,0,C,natural,EN,thn_cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,24,Y
1415,0,0,0,N,treated,EM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,104,Y
1416,0,0,0,C,treated,EM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,104,Y
1417,0,0,0,C,treated,FM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,104,Y
1419,0,0,0,C,treated,FM,thn_cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,104,Y
1418,0,0,0,C,treated,EM,thn_cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,104,Y
1420,0,0,0,N,natural,EN,cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,209,Y
1421,0,0,0,C,natural,EN,cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,209,Y
1422,0,0,0,C,treated,FM,cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,209,Y
1424,0,0,0,C,treated,FM,thn_cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,209,Y
1423,0,0,0,C,natural,EN,thn_cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,209,Y
1425,0,0,0,N,treated,EM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,216,Y
1426,0,0,0,C,treated,EM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,216,Y
1427,0,0,0,C,treated,FM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,216,Y
1429,0,0,0,C,treated,FM,thn_cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,216,Y
1428,0,0,0,C,treated,EM,thn_cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,216,Y
1430,0,0,0,N,treated,EM,cwh_dm_x_dr_act,cwh_dm_x_dr_act,Operable,Y,371,N
1431,0,0,0,C,treated,EM,cwh_dm_x_dr_act,cwh_dm_x_dr_act,Operable,Y,371,N
1432,0,0,0,C,treated,FM,cwh_dm_x_dr_act,cwh_dm_x_dr_act,Operable,Y,371,N
1434,0,0,0,C,treated,FM,thn_cwh_dm_x_dr_act,cwh_dm_x_dr_act,Operable,Y,371,N
1433,0,0,0,C,treated,EM,thn_cwh_dm_x_dr_act,cwh_dm_x_dr_act,Operable,Y,371,N
1435,0,0,0,N,treated,EM,cwh_vm_2_cw_hw,cwh_vm_2_cw_hw,Operable,Y,581,Y
1436,0,0,0,C,treated,EM,cwh_vm_2_cw_hw,cwh_vm_2_cw_hw,Operable,Y,581,Y
1437,0,0,0,C,treated,FM,cwh_vm_2_cw_hw,cwh_vm_2_cw_hw,Operable,Y,581,Y
1439,0,0,0,C,treated,FM,thn_cwh_vm_2_cw_hw,cwh_vm_2_cw_hw,Operable,Y,581,Y
1438,0,0,0,C,treated,EM,thn_cwh_vm_2_cw_hw,cwh_vm_2_cw_hw,Operable,Y,581,Y
1440,0,0,0,N,treated,EM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,605,Y
1441,0,0,0,C,treated,EM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,605,Y
1442,0,0,0,C,treated,FM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,605,Y
1444,0,0,0,C,treated,FM,thn_cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,605,Y
1443,0,0,0,C,treated,EM,thn_cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,605,Y
1445,0,0,0,N,treated,EM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,613,Y
1446,0,0,0,C,treated,EM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,613,Y
1447,0,0,0,C,treated,FM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,613,Y
1449,0,0,0,C,treated,FM,thn_cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,613,Y
1448,0,0,0,C,treated,EM,thn_cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,613,Y
1450,0,0,0,N,treated,EM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,660,Y
1451,0,0,0,C,treated,EM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,660,Y
1452,0,0,0,C,treated,FM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,660,Y
1454,0,0,0,C,treated,FM,thn_cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,660,Y
1453,0,0,0,C,treated,EM,thn_cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,660,Y
1455,0,0,0,N,treated,EM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,665,Y
1456,0,0,0,C,treated,EM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,665,Y
1457,0,0,0,C,treated,FM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,665,Y
1459,0,0,0,C,treated,FM,thn_cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,665,Y
1458,0,0,0,C,treated,EM,thn_cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,665,Y
1460,0,0,0,N,treated,EM,cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,732,Y
1461,0,0,0,C,treated,EM,cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,732,Y
1462,0,0,0,C,treated,FM,cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,732,Y
1464,0,0,0,C,treated,FM,thn_cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,732,Y
1463,0,0,0,C,treated,EM,thn_cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,732,Y
1465,0,0,0,N,treated,EM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,733,Y
1466,0,0,0,C,treated,EM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,733,Y
1467,0,0,0,C,treated,FM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,733,Y
1469,0,0,0,C,treated,FM,thn_cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,733,Y
1468,0,0,0,C,treated,EM,thn_cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,733,Y
1470,0,0,0,N,treated,EM,cwh_vm_2_hw_ba,cwh_vm_2_hw_ba,Operable,Y,742,Y
1471,0,0,0,C,treated,EM,cwh_vm_2_hw_ba,cwh_vm_2_hw_ba,Operable,Y,742,Y
1472,0,0,0,C,treated,FM,cwh_vm_2_hw_ba,cwh_vm_2_hw_ba,Operable,Y,742,Y
1474,0,0,0,C,treated,FM,thn_cwh_vm_2_hw_ba,cwh_vm_2_hw_ba,Operable,Y,742,Y
1473,0,0,0,C,treated,EM,thn_cwh_vm_2_hw_ba,cwh_vm_2_hw_ba,Operable,Y,742,Y
1475,0,0,0,N,treated,EM,cwh_vm_2_hw_fdc,cwh_vm_2_hw_fdc,Operable,N,750,Y
1476,0,0,0,C,treated,EM,cwh_vm_2_hw_fdc,cwh_vm_2_hw_fdc,Operable,N,750,Y
1477,0,0,0,C,treated,FM,cwh_vm_2_hw_fdc,cwh_vm_2_hw_fdc,Operable,N,750,Y
1478,0,0,0,N,treated,EM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,753,Y
1479,0,0,0,C,treated,EM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,753,Y
1480,0,0,0,C,treated,FM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,753,Y
1482,0,0,0,C,treated,FM,thn_cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,753,Y
1481,0,0,0,C,treated,EM,thn_cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,753,Y
1483,0,0,0,N,natural,EN,cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,788,Y
1484,0,0,0,C,natural,EN,cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,788,Y
1485,0,0,0,C,treated,FM,cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,788,Y
1487,0,0,0,C,treated,FM,thn_cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,788,Y
1486,0,0,0,C,natural,EN,thn_cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,788,Y
1488,0,0,0,N,treated,EM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,864,Y
1489,0,0,0,C,treated,EM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,864,Y
1490,0,0,0,C,treated,FM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,864,Y
1492,0,0,0,C,treated,FM,thn_cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,864,Y
1491,0,0,0,C,treated,EM,thn_cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,864,Y
1493,0,0,0,N,treated,EM,cwh_vm_1_cw_hw,cwh_vm_1_cw_hw,Operable,Y,1020,Y
1494,0,0,0,C,treated,EM,cwh_vm_1_cw_hw,cwh_vm_1_cw_hw,Operable,Y,1020,Y
1495,0,0,0,C,treated,FM,cwh_vm_1_cw_hw,cwh_vm_1_cw_hw,Operable,Y,1020,Y
1497,0,0,0,C,treated,FM,thn_cwh_vm_1_cw_hw,cwh_vm_1_cw_hw,Operable,Y,1020,Y
1496,0,0,0,C,treated,EM,thn_cwh_vm_1_cw_hw,cwh_vm_1_cw_hw,Operable,Y,1020,Y
1498,0,0,0,N,treated,EM,cwh_vm_2_hw_fdc,cwh_vm_2_hw_fdc,Operable,Y,1066,Y
1499,0,0,0,C,treated,EM,cwh_vm_2_hw_fdc,cwh_vm_2_hw_fdc,Operable,Y,1066,Y
1500,0,0,0,C,treated,FM,cwh_vm_2_hw_fdc,cwh_vm_2_hw_fdc,Operable,Y,1066,Y
1502,0,0,0,C,treated,FM,thn_cwh_vm_2_hw_fdc,cwh_vm_2_hw_fdc,Operable,Y,1066,Y
1501,0,0,0,C,treated,EM,thn_cwh_vm_2_hw_fdc,cwh_vm_2_hw_fdc,Operable,Y,1066,Y
1503,0,0,0,N,treated,EM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,224,Y
1504,0,0,0,C,treated,EM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,224,Y
1505,0,0,0,C,treated,FM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,224,Y
1507,0,0,0,C,treated,FM,thn_cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,224,Y
1506,0,0,0,C,treated,EM,thn_cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,224,Y
1508,0,0,0,N,treated,EM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,309,Y
1509,0,0,0,C,treated,EM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,309,Y
1510,0,0,0,C,treated,FM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,309,Y
1512,0,0,0,C,treated,FM,thn_cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,309,Y
1511,0,0,0,C,treated,EM,thn_cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,309,Y
1513,0,0,0,N,natural,EN,cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,353,Y
1514,0,0,0,C,natural,EN,cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,353,Y
1515,0,0,0,C,treated,FM,cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,353,Y
1517,0,0,0,C,treated,FM,thn_cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,353,Y
1516,0,0,0,C,natural,EN,thn_cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,353,Y
1518,0,0,0,N,treated,EM,cwh_vm_2_cw_hw,cwh_vm_2_cw_hw,Operable,Y,476,Y
1519,0,0,0,C,treated,EM,cwh_vm_2_cw_hw,cwh_vm_2_cw_hw,Operable,Y,476,Y
1520,0,0,0,C,treated,FM,cwh_vm_2_cw_hw,cwh_vm_2_cw_hw,Operable,Y,476,Y
1522,0,0,0,C,treated,FM,thn_cwh_vm_2_cw_hw,cwh_vm_2_cw_hw,Operable,Y,476,Y
1521,0,0,0,C,treated,EM,thn_cwh_vm_2_cw_hw,cwh_vm_2_cw_hw,Operable,Y,476,Y
1523,0,0,0,N,natural,EN,cwh_dm_x_cw_hw,cwh_dm_x_cw_hw,Low Operability,N,488,Y
1524,0,0,0,C,natural,EN,cwh_dm_x_cw_hw,cwh_dm_x_cw_hw,Low Operability,N,488,Y
1525,0,0,0,C,treated,FM,cwh_dm_x_cw_hw,cwh_dm_x_cw_hw,Low Operability,N,488,Y
1526,0,0,0,N,treated,EM,cwh_vm_2_hw_fdc,cwh_vm_2_hw_fdc,Operable,Y,513,Y
1527,0,0,0,C,treated,EM,cwh_vm_2_hw_fdc,cwh_vm_2_hw_fdc,Operable,Y,513,Y
1528,0,0,0,C,treated,FM,cwh_vm_2_hw_fdc,cwh_vm_2_hw_fdc,Operable,Y,513,Y
1530,0,0,0,C,treated,FM,thn_cwh_vm_2_hw_fdc,cwh_vm_2_hw_fdc,Operable,Y,513,Y
1529,0,0,0,C,treated,EM,thn_cwh_vm_2_hw_fdc,cwh_vm_2_hw_fdc,Operable,Y,513,Y
1531,0,0,0,N,natural,EN,cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Reserve,N,626,Y
1532,0,0,0,N,treated,EM,cwh_vm_1_hw_fdc,cwh_vm_1_hw_fdc,Operable,Y,671,Y
1533,0,0,0,C,treated,EM,cwh_vm_1_hw_fdc,cwh_vm_1_hw_fdc,Operable,Y,671,Y
1534,0,0,0,C,treated,FM,cwh_vm_1_hw_fdc,cwh_vm_1_hw_fdc,Operable,Y,671,Y
1536,0,0,0,C,treated,FM,thn_cwh_vm_1_hw_fdc,cwh_vm_1_hw_fdc,Operable,Y,671,Y
1535,0,0,0,C,treated,EM,thn_cwh_vm_1_hw_fdc,cwh_vm_1_hw_fdc,Operable,Y,671,Y
1537,0,0,0,N,treated,EM,cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,731,Y
1538,0,0,0,C,treated,EM,cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,731,Y
1539,0,0,0,C,treated,FM,cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,731,Y
1541,0,0,0,C,treated,FM,thn_cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,731,Y
1540,0,0,0,C,treated,EM,thn_cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,731,Y
1542,0,0,0,N,treated,EM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,746,Y
1543,0,0,0,C,treated,EM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,746,Y
1544,0,0,0,C,treated,FM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,746,Y
1546,0,0,0,C,treated,FM,thn_cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,746,Y
1545,0,0,0,C,treated,EM,thn_cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,746,Y
1547,0,0,0,N,treated,EM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,751,Y
1548,0,0,0,C,treated,EM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,751,Y
1549,0,0,0,C,treated,FM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,751,Y
1551,0,0,0,C,treated,FM,thn_cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,751,Y
1550,0,0,0,C,treated,EM,thn_cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Operable,Y,751,Y
1552,0,0,0,N,natural,EN,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,767,Y
1553,0,0,0,C,natural,EN,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,767,Y
1554,0,0,0,C,treated,FM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,767,Y
1556,0,0,0,C,treated,FM,thn_cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,767,Y
1555,0,0,0,C,natural,EN,thn_cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,767,Y
1557,0,0,0,N,treated,EM,cwh_dm_x_dr_act,cwh_dm_x_dr_act,Operable,Y,913,N
1558,0,0,0,C,treated,EM,cwh_dm_x_dr_act,cwh_dm_x_dr_act,Operable,Y,913,N
1559,0,0,0,C,treated,FM,cwh_dm_x_dr_act,cwh_dm_x_dr_act,Operable,Y,913,N
1561,0,0,0,C,treated,FM,thn_cwh_dm_x_dr_act,cwh_dm_x_dr_act,Operable,Y,913,N
1560,0,0,0,C,treated,EM,thn_cwh_dm_x_dr_act,cwh_dm_x_dr_act,Operable,Y,913,N
1562,0,0,0,N,treated,EM,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,N,998,Y
1563,0,0,0,C,treated,EM,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,N,998,Y
1564,0,0,0,C,treated,FM,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,N,998,Y
1565,0,0,0,N,treated,EM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,378,Y
1566,0,0,0,C,treated,EM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,378,Y
1567,0,0,0,C,treated,FM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,378,Y
1569,0,0,0,C,treated,FM,thn_cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,378,Y
1568,0,0,0,C,treated,EM,thn_cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,378,Y
1570,0,0,0,N,natural,EN,cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,532,Y
1571,0,0,0,C,natural,EN,cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,532,Y
1572,0,0,0,C,treated,FM,cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,532,Y
1574,0,0,0,C,treated,FM,thn_cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,532,Y
1573,0,0,0,C,natural,EN,thn_cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,532,Y
1575,0,0,0,N,natural,EN,cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,536,Y
1576,0,0,0,C,natural,EN,cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,536,Y
1577,0,0,0,C,treated,FM,cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,536,Y
1579,0,0,0,C,treated,FM,thn_cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,536,Y
1578,0,0,0,C,natural,EN,thn_cwh_dm_x_fdc_cw,cwh_dm_x_fdc_cw,Operable,Y,536,Y
1580,0,0,0,N,natural,EN,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,547,Y
1581,0,0,0,C,natural,EN,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,547,Y
1582,0,0,0,C,treated,FM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,547,Y
1584,0,0,0,C,treated,FM,thn_cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,547,Y
1583,0,0,0,C,natural,EN,thn_cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,547,Y
1585,0,0,0,N,treated,EM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Low Operability,N,564,Y
1586,0,0,0,C,treated,EM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Low Operability,N,564,Y
1587,0,0,0,C,treated,FM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Low Operability,N,564,Y
1588,0,0,0,N,natural,EN,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Low Operability,N,575,Y
1589,0,0,0,C,natural,EN,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Low Operability,N,575,Y
1590,0,0,0,C,treated,FM,cwh_vm_2_hw_cw,cwh_vm_2_hw_cw,Low Operability,N,575,Y
1591,0,0,0,N,natural,EN,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,699,Y
1592,0,0,0,C,natural,EN,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,699,Y
1593,0,0,0,C,treated,FM,cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,699,Y
1595,0,0,0,C,treated,FM,thn_cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,699,Y
1594,0,0,0,C,natural,EN,thn_cwh_vm_1_hw_cw,cwh_vm_1_hw_cw,Operable,Y,699,Y
1596,0,0,0,N,treated,EM,cwh_vm_2_hw_fdc,cwh_vm_2_hw_fdc,Operable,N,734,Y
1597,0,0,0,C,treated,EM,cwh_vm_2_hw_fdc,cwh_vm_2_hw_fdc,Operable,N,734,Y
1598,0,0,0,C,treated,FM,cwh_vm_2_hw_fdc,cwh_vm_2_hw_fdc,Operable,N,734,Y
1599,0,0,0,N,natural,EN,cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,855,Y
1600,0,0,0,C,natural,EN,cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,855,Y
1601,0,0,0,C,treated,FM,cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,855,Y
1603,0,0,0,C,treated,FM,thn_cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,855,Y
1602,0,0,0,C,natural,EN,thn_cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,855,Y
1604,0,0,0,N,treated,EM,cwh_vm_1_dr_hw,cwh_vm_1_dr_hw,Reserve,N,878,N
1605,0,0,0,N,natural,EN,cwh_dm_x_cw_hw,cwh_dm_x_cw_hw,Reserve,N,893,Y
1606,0,0,0,N,natural,EN,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,955,Y
1607,0,0,0,C,natural,EN,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,955,Y
1608,0,0,0,C,treated,FM,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,955,Y
1610,0,0,0,C,treated,FM,thn_cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,955,Y
1609,0,0,0,C,natural,EN,thn_cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,955,Y
1611,0,0,0,N,treated,EM,cwh_dm_x_dr_act,cwh_dm_x_dr_act,Operable,Y,988,N
1612,0,0,0,C,treated,EM,cwh_dm_x_dr_act,cwh_dm_x_dr_act,Operable,Y,988,N
1613,0,0,0,C,treated,FM,cwh_dm_x_dr_act,cwh_dm_x_dr_act,Operable,Y,988,N
1615,0,0,0,C,treated,FM,thn_cwh_dm_x_dr_act,cwh_dm_x_dr_act,Operable,Y,988,N
1614,0,0,0,C,treated,EM,thn_cwh_dm_x_dr_act,cwh_dm_x_dr_act,Operable,Y,988,N
1616,0,0,0,N,natural,EN,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,996,Y
1617,0,0,0,C,natural,EN,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,996,Y
1618,0,0,0,C,treated,FM,cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,996,Y
1620,0,0,0,C,treated,FM,thn_cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,996,Y
1619,0,0,0,C,natural,EN,thn_cwh_dm_x_hw_fdc,cwh_dm_x_hw_fdc,Operable,Y,996,Y
1621,0,0,0,N,natural,EN,cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,1007,Y
1622,0,0,0,C,natural,EN,cwh_dm_x_hw_cw,cwh_dm_x_hw_cw,Operable,Y,1007,Y
